municipality,url,status,bytes,filename,year,is_atr
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1374/2025-1021-BOH?bidId=,200,1710498,2025 10.21 BOH.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1375/2025-1023-Fincom,200,1613695,2025 10.23 Fincom.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1375/2025-1023-Fincom?bidId=,200,1613695,2025 10.23 Fincom.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1380/2025-1022-BOS,200,1520123,2025 10.22 BOS.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1380/2025-1022-BOS?bidId=,200,1520123,2025 10.22 BOS.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1381/Assistant-Fire-Chief-job-posting,200,553212,Assistant Fire Chief job posting.pdf,,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1381/Assistant-Fire-Chief-job-posting?bidId=,200,553212,Assistant Fire Chief job posting.pdf,,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1384/2025-1028-BOA,200,1613789,2025 10.28 BOA.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1384/2025-1028-BOA?bidId=,200,1613789,2025 10.28 BOA.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1385/2025-1027-ConCom,200,2679235,2025 10.27 ConCom.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1385/2025-1027-ConCom?bidId=,200,2679235,2025 10.27 ConCom.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1386/2025-928-Joint-Water,200,1709744,2025 9.28 Joint Water.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1386/2025-928-Joint-Water?bidId=,200,1709744,2025 9.28 Joint Water.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1387/2025-1029-BOS,200,1520256,2025 10.29 BOS.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1387/2025-1029-BOS?bidId=,200,1520256,2025 10.29 BOS.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1392/2025-1028-H2O-flushing-schedule-updated,200,381752,2025 10.28 H2O flushing schedule updated.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1392/2025-1028-H2O-flushing-schedule-updated?bidId=,200,381752,2025 10.28 H2O flushing schedule updated.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1397/2025-1118-Emergency-Mng-Agency,200,1614288,2025 11.18 Emergency Mng Agency.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1397/2025-1118-Emergency-Mng-Agency?bidId=,200,1614288,2025 11.18 Emergency Mng Agency.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1398/2025-114-Planning-Bd,200,1516692,2025 11.4 Planning Bd.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1398/2025-114-Planning-Bd?bidId=,200,1516692,2025 11.4 Planning Bd.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1400/11325-Fincom-Agenda,200,1617804,11.3.25 Fincom Agenda.pdf,,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1400/11325-Fincom-Agenda?bidId=,200,1617804,11.3.25 Fincom Agenda.pdf,,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1404/Yard-Waste-Pick-Up-Fall-2025,200,216850,Yard Waste Pick-Up Fall 2025.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1404/Yard-Waste-Pick-Up-Fall-2025?bidId=,200,216850,Yard Waste Pick-Up Fall 2025.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1406/2025-115-BOS,200,1521061,2025 11.5 BOS.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1406/2025-115-BOS?bidId=,200,1521061,2025 11.5 BOS.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1407/2025-114-H2O-flushing-schedule-updated,200,382845,2025 11.4 H2O flushing schedule updated.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1407/2025-114-H2O-flushing-schedule-updated?bidId=,200,382845,2025 11.4 H2O flushing schedule updated.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1410/2025-1110-Bd-of-Library-Trustees,200,1517786,2025 11.10 Bd of Library Trustees.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1410/2025-1110-Bd-of-Library-Trustees?bidId=,200,1517786,2025 11.10 Bd of Library Trustees.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1411/2025-1110-BOH,200,1709799,2025 11.10 BOH.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1411/2025-1110-BOH?bidId=,200,1709799,2025 11.10 BOH.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1412/Holbrook-STM-Warrant-111925,200,2329928,Holbrook STM Warrant 11.5.25.pdf,,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1417/2025-1119-STM-Warrant,200,607398,2025 11.19 STM Warrant.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1417/2025-1119-STM-Warrant?bidId=,200,607398,2025 11.19 STM Warrant.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1418/2025-1113-BOS,200,1520187,2025 11.13 BOS.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1418/2025-1113-BOS?bidId=,200,1520187,2025 11.13 BOS.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1419/2025-123-ZBA,200,1584078,2025 12.3 ZBA.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1419/2025-123-ZBA?bidId=,200,1584078,2025 12.3 ZBA.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/142/Altus-Dental-Benefits-Summary-PDF,200,1349332,Altus Dental Benefits Summary (PDF).pdf,,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1420/2025-1113-HHA,200,1615738,2025 11.13 HHA.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1420/2025-1113-HHA?bidId=,200,1615738,2025 11.13 HHA.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1421/2025-1112-COA,200,1614390,2025 11.12 COA.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1421/2025-1112-COA?bidId=,200,1614390,2025 11.12 COA.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1423/2025-1119-COA,200,1614377,2025 11.19 COA.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1426/2025-1118-HCC,200,1613761,2025 11.18 HCC.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1426/2025-1118-HCC?bidId=,200,1613761,2025 11.18 HCC.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1427/2025-1117-ConCom,200,2625888,2025 11.17 ConCom.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1427/2025-1117-ConCom?bidId=,200,2625888,2025 11.17 ConCom.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1428/2025-1120-HSC,200,1619531,2025 11.20 HSC.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1428/2025-1120-HSC?bidId=,200,1619531,2025 11.20 HSC.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1429/2025-1120-HSC-Revised,200,1619685,2025 11.20 HSC Revised.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1429/2025-1120-HSC-Revised?bidId=,200,1619685,2025 11.20 HSC Revised.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/143/Boston-Mutual-Basic-Group-Life-Insurance-Benefit-Summary-PDF,200,412585,Boston Mutual Basic Group Life Insurance Benefit Summary (PDF).pdf,,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1431/2025-1118-Planning-Board,200,2679152,2025 11.18 Planning Board.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1431/2025-1118-Planning-Board?bidId=,200,2679152,2025 11.18 Planning Board.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1432/2025-1118-Planning-Bd-revised,200,2679367,2025 11.18 Planning Bd revised.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1432/2025-1118-Planning-Bd-revised?bidId=,200,2679367,2025 11.18 Planning Bd revised.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1433/2025-1119-FinCom,200,1613548,2025 11.19 FinCom.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1435/2025-1119-TMM-caucus?bidId=,200,1613657,2025 11.19 TMM caucus.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1436/2025-1119-BOS,200,1520621,2025 11.19 BOS.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1436/2025-1119-BOS?bidId=,200,1520621,2025 11.19 BOS.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1439/SB-Agenda-111925-amended,200,43139,SB Agenda 11.19.25 amended.pdf,,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/144/Colonial-Life-Insurance-Supplemental-PDF,200,561652,Colonial Life Insurance Supplemental (PDF).pdf,,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1443/2025-1210-COA,200,1614596,2025 12.10 COA.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1443/2025-1210-COA?bidId=,200,1614596,2025 12.10 COA.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1446/2025-123-BOS,200,1521139,2025 12.3 BOS.pdf,2025,no
Holbrook,https://www.holbrookma.gov/DocumentCenter/View/1446/2025-123-BOS?bidId=,200,1521139,2025 12.3 BOS.pdf,2025,no
Tisbury,https://tisburyma.gov/DocumentCenter/View/1322/UMB-Collins---Financial-Assessment-,200,2899842,UMB Collins Tisbury - Financial Assessment FINAL 02-25-2026.pdf,2026,no
Tisbury,https://tisburyma.gov/DocumentCenter/View/383/Residential-Exemption-Information-FY26-PDF?bidId=,200,2529477,QUALIFICATION PARAMETERS_202602121131413929.pdf,,no
Tisbury,https://www.tisburyma.gov/ArchiveCenter/ViewFile/Item/167,200,44184407,TOWN REPORT 2024 FOR WEB.pdf,2024,yes
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/1177/TZBL_Publication_Ready_November-14-2025pdf,200,1189086,"TZBL_Publication_Ready_November 14, 2025_202601200903449377.pdf",2025,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/1191/2025-05-19-Site-Plan,200,432038,2025-05-19 Site Plan.pdf,2025,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/1191/2025-05-19-Site-Plan?bidId=,200,432038,2025-05-19 Site Plan.pdf,2025,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/136/Cemetery-Regulations-PDF,200,165264,Cemetery Regulations (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/137/Disaster-Preparedness-for-Pets-PDF,200,773825,Disaster Preparedness for Pets (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/138/Dog-License-Form-PDF,200,281232,Dog License Form (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/140/Horse-Emergency-PDF,200,191409,Horse Emergency (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/141/Horses-PDF,200,127316,Horses (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/147/Short-Term-Rental-Regulations-PDF,200,465251,Short Term Rental Regulations (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/148/Tent-Requirements-PDF,200,106590,Tent Requirements (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/149/Tisbury-Zoning-Bylaws-PDF,200,1168615,Tisbury Zoning Bylaws (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/150/Building-Department-Fee-Schedule-PDF,200,135144,Building Department Fee Schedule (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/151/Homeowner-Exemption-Affidavit-PDF,200,130418,Homeowner Exemption Affidavit (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/152/Property-Owner-Authorization-Form-PDF,200,111339,Property Owner Authorization Form (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/155/Workers-Compensation-Affidavit-PDF,200,131725,Workers Compensation Affidavit (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/156/Map-of-Town-of-Tisbury-Circuits-PDF,200,353764,Map of Town of Tisbury Circuits (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/157/Notification-Letter-PDF,200,108175,Notification Letter (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/158/Revised-Plan-PDF,200,210457,Revised Plan (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/159/Eversource-Energy-Circuit-4-91-228-Map-PDF,200,1371343,Eversource Energy Circuit 4-91-228 Map (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/161/DPW-Pavement-Management-Plan-PDF,200,122628,DPW Pavement Management Plan (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/163/Town-Accepted-Roads-PDF,200,243486,Town Accepted Roads (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/164/Winter-Storm-Information-PDF,200,166547,Winter Storm Information (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/1643/June-2-2026-Ballot,200,109886,"June 2, 2026 Ballot.pdf",2026,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/171/Special-Events-Application-PDF,200,36328,Special Events Park Use Application 2026_202604160808197126.pdf,2026,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/173/New-State-Road-Sewer-District-Map-PDF,200,316322,New State Road Sewer District Map (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/174/New-State-Road-Sewer-District-Slideshow-PDF,200,4330673,New State Road Sewer District Slideshow (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/178/Tisbury-Sewer-System-Map-2018-PDF,200,4055820,Tisbury Sewer System Map 2018 (PDF).pdf,2018,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/179/Wastewater-Bill-Abatement-Requirements-PDF,200,107882,Wastewater Bill Abatement Requirements (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/180/Wastewater-Customer-Rates-Fiscal-Year-2023-PDF,200,221112,Wastewater Customer Rates Fiscal Year 2023 (PDF).pdf,2023,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/181/Wastewater-Regulations-PDF,200,226637,Wastewater Regulations (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/182/Abatement-Meter-Application-Form-PDF,200,266784,Abatement Meter Application Form (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/183/Abatement-Meter-Policy-PDF,200,361710,Abatement Meter Policy (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/187/Article-6---Final-PDF,200,106956,Article 6 - Final (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/188/Article-5---Final-PDF,200,240660,Article 5 - Final (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/189/Fee-Schedule-and-Procedure-PDF,200,462116,Fee Schedule and Procedure (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/190/Reservation-Information-PDF,200,372630,Reservation Information (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/191/Select-Board-Special-Events-Guidelines-and-Procedures-Policy-PDF,200,311662,Select Board Special Events Guidelines and Procedures Policy (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/192/Site-Information-PDF,200,453320,Site Information (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/193/Opening-Burning-in-Tisbury-PDF,200,216996,Opening Burning in Tisbury (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/201/Harbor-Information-Brochure-PDF,200,305081,Harbor Information Brochure (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/263/Commercial-Shellfish-Application-PDF,200,109600,Commercial Shellfish Application (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/264/Family-Shellfish-Day-2022-PDF,200,517432,Family Shellfish Day 2022 (PDF).pdf,2022,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/265/Family-Shellfish-Tips-PDF,200,466504,Family Shellfish Tips (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/266/Lagoon-Pond---Redefinition-and-Status-Change-PDF,200,412033,Lagoon Pond - Redefinition and Status Change (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/267/Massachusetts-Division-of-Marine-Fisheries--Lake-Tashmoo-Eelgrass-Survey-2022-PDF,200,5086734,Massachusetts Division of Marine Fisheries- Lake Tashmoo Eelgrass Survey 2022 (PDF).pdf,2022,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/268/Safe-Shellfish-Brochure-PDF,200,1118078,Safe Shellfish Brochure (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/269/Shellfish-Aquaculture-Regulations-PDF,200,3510151,Shellfish Aquaculture Regulations (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/270/Shellfish-Aquaculture-Regulations-Application-PDF,200,531571,Shellfish Aquaculture Regulations Application (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/271/Shellfish-Regulations-PDF,200,265551,Shellfish Regulations (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/272/Tashmoo---Reclassification-Redefinition-PDF,200,214142,Tashmoo - Reclassification Redefinition (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/273/Tisbury-Shellfish-Department--History-and-Water-Quality-PDF,200,5310103,Tisbury Shellfish Department- History and Water Quality (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/274/Scallop-Seed-PDF,200,322740,Scallop Seed (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/277/Sample-Ballot-PDF,200,225661,Sample Ballot (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/278/Town-Bylaws-and-Regulations-PDF,200,1172644,Town Bylaws and Regulations (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/348/EOE-PDF,200,202729,EOE (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/351/General-Union-Agreement-PDF,200,1802832,General Union Agreemen (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/352/Police-Union-Agreement-PDF,200,2222588,Police Union Agreement (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/354/Sick-Leave-Bank-Policy-PDF,200,936671,Sick Leave Bank Policy (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/355/Social-Networking-PDF,200,552472,Social Networking (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/356/State-Policy-PDF,200,1116564,State Policy (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/357/Unpaid-Leaves-of-Absence-PDF,200,221083,Unpaid Leaves of Absence (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/358/Vacation-Leave-PDF,200,106658,Vacation Leave (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/359/Vehicle-Policy-PDF,200,73372,Vehcile Policy (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/360/Workplace-Conduct-PDF,200,335395,Work Place Conduct Adopted 10.24.25_202601131309353480.pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/362/Attendance-PDF,200,225028,Attendance (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/363/Benefits-Policy-PDF,200,238169,Benefits Policy (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/364/Classification-and-Compensation-Policy-PDF,200,1200206,Classification and Compensation Policy (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/365/CORI-PDF,200,956507,CORI (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/366/Discipline-PDF,200,957318,Discipline (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/367/Discrimination-Prevention-Policy-PDF,200,1252910,Discrimination Prevention Policy (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/368/Dress-Code-PDF,200,284097,Dress Code (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/370/EOE-PDF,200,202729,EOE (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/371/Hours-of-work-PDF,200,393462,Hours of work (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/373/Nepotism-PDF,200,628668,Nepotism (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/374/Orientation-and-Probation-PDF,200,368989,Orientation and Probation (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/375/Recruitment-and-Appointment-Policy-PDF,200,1343689,Recruitment and Appointment Policy (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/376/Sexual-Harassment-Policy-PDF,200,1111824,Sexual Harassment Policy (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/377/Sick-Leave-PDF,200,912749,Sick Leave (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/379/Income-to-Rent-Relationship-PDF,200,165370,Income to Rent Relationship (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/383/Residential-Exemption-Information-FY23-PDF,200,2529477,QUALIFICATION PARAMETERS_202602121131413929.pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/384/Sales-Calendar-Year-2020-and-2021-PDF,200,36898,2023 and 2024 Sales_202602121238055869.xlsx,2024,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/388/Chapter-Land-Booklet-New-PDF,200,458770,Chapter Land Booklet (New) (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/394/Fee-Schedule-and-Procedure-PDF,200,462116,Fee Schedule and Procedure (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/395/Reservation-Information-PDF,200,372630,Reservation Information (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/396/Select-Board-Special-Events-Guidelines-and-Procedures-Policy-PDF,200,311662,Select Board Special Events Guidelines and Procedures Policy (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/397/Site-Information-PDF,200,453320,Site Information (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/398/Map-12-PDF,200,520479,Map 12 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/399/Map-13-PDF,200,383756,Map 13 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/400/Map-14-PDF,200,588789,Map 14 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/401/Map-15-PDF,200,529850,Map 15 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/402/Map-16-PDF,200,481723,Map 16 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/403/Map-17-PDF,200,304112,Map 17 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/404/Map-18-PDF,200,342675,Map 18 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/405/Map-19-PDF,200,478739,Map 19 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/406/Map-20-PDF,200,502925,Map 20 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/407/Map-21-PDF,200,533081,Map 21 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/408/Map-22-PDF,200,419406,Map 22 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/409/Map-23-PDF,200,480403,Map 23 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/410/Map-24-PDF,200,441757,Map 24 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/411/Map-25-PDF,200,476688,Map 25 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/412/Map-26-PDF,200,417776,Map 26 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/413/Map-27-PDF,200,492293,Map 27 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/414/Map-28-PDF,200,469480,Map 28 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/415/Map-29-PDF,200,466136,Map 29 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/416/Map-30-PDF,200,408148,Map 30 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/417/Map-31-PDF,200,396814,Map 31 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/418/Map-32-PDF,200,291064,Map 32 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/419/Map-33-PDF,200,327978,Map 33 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/420/Map-34-PDF,200,434607,Map 34 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/421/Map-35-PDF,200,412610,Map 35 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/422/Map-36-PDF,200,432447,Map 36 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/423/Map-37-PDF,200,325451,Map 37 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/424/Map-38-PDF,200,363939,Map 38 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/425/Map-39-PDF,200,406723,Map 39 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/426/Map-40-PDF,200,329702,Map 40 (PDF).pdf,,no
Tisbury,https://www.tisburyma.gov/DocumentCenter/View/427/Map-41-PDF,200,338489,Map 41 (PDF).pdf,,no
