stem,layer,check,verdict,evidence
WestTisbury2023,2,contest_closes,PASS,Board of Health (1 year): 368 == 368 x 1
WestTisbury2023,2,marks_exceed_ballots,FAIL,Board of Assessors: 369 marks > 368 ballots x 1 seats = 368
WestTisbury2023,2,contest_closes,PASS,Town Clerk: 368 == 368 x 1
WestTisbury2023,2,contest_closes,PASS,Tree Warden: 368 == 368 x 1
WestTisbury2023,2,contest_closes,PASS,Library Trustee: 736 == 368 x 2
WestTisbury2023,2,marks_exceed_ballots,FAIL,Finance Committee: 737 marks > 368 ballots x 2 seats = 736
WestTisbury2023,2,contest_closes,PASS,Constable: 368 == 368 x 1
WestTisbury2023,2,contest_closes,PASS,Parks and Recreation Committee: 736 == 368 x 2
WestTisbury2023,2,marks_exceed_ballots,FAIL,Land Bank Commissioner: 370 marks > 368 ballots x 1 seats = 368
WestTisbury2023,3,office_count_consistent,PASS,12 contests; median 11 in other years
WestTisbury2024,0,document_self_identifies,PASS,"...tion - April 11, 2024 Town of West Tisbury - Unoffical Results Finance C..."
WestTisbury2024,0,carries_the_year,PASS,"...0 16 0 Annual Town Election - April 11, 2024 Town of West Tisbury - Unoffical Result..."
WestTisbury2024,0,document_supports_record,PASS,15/15 names and 31/33 figures located in markdown+pdftext
WestTisbury2024,1,names_grounded,PASS,15/15 names located in markdown+pdftext
WestTisbury2024,1,figures_grounded,FAIL,31/33 figures located in markdown+pdftext
WestTisbury2024,2,ballots_derivable,PASS,3 of 9 contests agree on 404
WestTisbury2024,2,marks_exceed_ballots,FAIL,Moderator: 438 marks > 404 ballots x 1 seats = 404
WestTisbury2024,2,marks_exceed_ballots,FAIL,Select Board: 409 marks > 404 ballots x 1 seats = 404
WestTisbury2024,2,marks_exceed_ballots,FAIL,Board of Health: 406 marks > 404 ballots x 1 seats = 404
WestTisbury2024,2,contest_closes,PASS,Board of Assessors: 404 == 404 x 1
WestTisbury2024,2,contest_closes,PASS,Town Clerk: 404 == 404 x 1
WestTisbury2024,2,marks_exceed_ballots,FAIL,Tree Warden: 405 marks > 404 ballots x 1 seats = 404
WestTisbury2024,2,contest_closes,PASS,Library Trustee: 808 == 404 x 2
WestTisbury2024,2,contest_closes,PASS,Finance Committee: 404 == 404 x 1
WestTisbury2024,2,marks_exceed_ballots,FAIL,Constable: 406 marks > 404 ballots x 1 seats = 404
WestTisbury2024,2,marks_exceed_ballots,FAIL,Parks and Recreation Committee: 816 marks > 404 ballots x 2 seats = 808
WestTisbury2024,2,marks_exceed_ballots,FAIL,Planning Board: 412 marks > 404 ballots x 1 seats = 404
WestTisbury2024,3,office_count_consistent,PASS,11 contests; median 11 in other years
WestTisbury2025,0,document_self_identifies,PASS,"...tion - April 10, 2025 Town of West Tisbury - Official Results Finance Co..."
WestTisbury2025,0,carries_the_year,PASS,"...0 18 0 Annual Town Election - April 10, 2025 Town of West Tisbury - Official Results..."
WestTisbury2025,0,document_supports_record,PASS,15/15 names and 31/32 figures located in markdown+pdftext
WestTisbury2025,1,names_grounded,PASS,15/15 names located in markdown+pdftext
WestTisbury2025,1,figures_grounded,FAIL,31/32 figures located in markdown+pdftext
WestTisbury2025,2,ballots_derivable,PASS,4 of 8 contests agree on 420
WestTisbury2025,2,contest_closes,PASS,Moderator: 420 == 420 x 1
WestTisbury2025,2,marks_exceed_ballots,FAIL,Select Board: 422 marks > 420 ballots x 1 seats = 420
WestTisbury2025,2,contest_closes,PASS,Board of Health: 420 == 420 x 1
WestTisbury2025,2,marks_exceed_ballots,FAIL,Board of Assessors: 422 marks > 420 ballots x 1 seats = 420
WestTisbury2025,2,contest_closes,PASS,Town Clerk: 420 == 420 x 1
WestTisbury2025,2,contest_closes,PASS,Tree Warden: 420 == 420 x 1
WestTisbury2025,2,contest_closes,PASS,Library Trustee: 840 == 420 x 2
WestTisbury2025,2,marks_exceed_ballots,FAIL,Finance Committee: 845 marks > 420 ballots x 2 seats = 840
WestTisbury2025,2,marks_exceed_ballots,FAIL,Parks and Recreation Committee: 421 marks > 420 ballots x 1 seats = 420
WestTisbury2025,2,marks_exceed_ballots,FAIL,Planning Board (5 years): 853 marks > 420 ballots x 2 seats = 840
WestTisbury2025,2,marks_exceed_ballots,FAIL,Planning Board (4 years): 423 marks > 420 ballots x 1 seats = 420
WestTisbury2025,3,office_count_consistent,PASS,11 contests; median 11 in other years
WestTisbury2026,0,document_self_identifies,PASS,"...tion - April 16, 2026 Town of West Tisbury - Unoffical Results Machine W..."
WestTisbury2026,0,carries_the_year,PASS,"...Annual Town Election - April 16, 2026 Town of West Tisbury - Unoffical Result..."
WestTisbury2026,0,document_supports_record,PASS,15/15 names and 32/32 figures located in pdftext
WestTisbury2026,1,names_grounded,PASS,15/15 names located in pdftext
WestTisbury2026,1,figures_grounded,PASS,32/32 figures located in pdftext
WestTisbury2026,2,ballots_derivable,PASS,6 of 8 contests agree on 698
WestTisbury2026,2,contest_closes,PASS,Moderator: 698 == 698 x 1
WestTisbury2026,2,contest_closes,PASS,Select Board: 698 == 698 x 1
WestTisbury2026,2,marks_exceed_ballots,FAIL,Board of Health: 705 marks > 698 ballots x 1 seats = 698
WestTisbury2026,2,tally_incomplete,NOTE,Board of Assessors: 697 of 698; 1 marks not tallied
WestTisbury2026,2,contest_closes,PASS,Town Clerk: 698 == 698 x 1
WestTisbury2026,2,contest_closes,PASS,Tree Warden: 698 == 698 x 1
WestTisbury2026,2,contest_closes,PASS,Library Trustee: 1396 == 698 x 2
WestTisbury2026,2,tally_incomplete,NOTE,Finance Committee: 1395 of 1396; 1 marks not tallied
WestTisbury2026,2,contest_closes,PASS,Constable: 698 == 698 x 1
WestTisbury2026,2,tally_incomplete,NOTE,Parks and Recreation Committee: 1387 of 1396; 9 marks not tallied
WestTisbury2026,2,contest_closes,PASS,Land Bank Commissioner: 698 == 698 x 1
WestTisbury2026,3,office_count_consistent,PASS,11 contests; median 11 in other years
Westborough2021,0,document_self_identifies,PASS,...| 320 | 532 | 468 | 1747 | | WESTBOROUGHHOUSINGAUTHORITY | 5 Year Term...
Westborough2021,0,carries_the_year,PASS,"...OWN ELECTION 1 PRECINCTS 2 3 4 March 2, 2021 5 TOTAL | BOARD OF SELECTMAN | 3 Year T..."
Westborough2021,0,document_supports_record,PASS,15/15 names and 28/28 figures located in markdown
Westborough2021,1,names_grounded,PASS,15/15 names located in markdown
Westborough2021,1,figures_grounded,PASS,28/28 figures located in markdown
Westborough2021,2,ballots_derivable,PASS,5 of 5 contests agree on 1747
Westborough2021,2,contest_closes,PASS,BOARD OF SELECTMAN: 3494 == 1747 x 2
Westborough2021,2,contest_closes,PASS,BOARD OF SELECTMAN: 1747 == 1747 x 1
Westborough2021,2,contest_closes,PASS,SCHOOL COMMITTEE: 1747 == 1747 x 1
Westborough2021,2,contest_closes,PASS,PLANNING BOARD: 1747 == 1747 x 1
Westborough2021,2,contest_closes,PASS,TRUSTEES OF THE PUBLIC LIBRARY: 5241 == 1747 x 3
Westborough2021,2,contest_closes,PASS,TRUSTEES OF THE PUBLIC LIBRARY: 1747 == 1747 x 1
Westborough2021,2,contest_closes,PASS,WESTBOROUGH HOUSING AUTHORITY: 1747 == 1747 x 1
Westborough2021,3,office_count_consistent,PASS,7 contests; median 9 in other years
Westborough2022,0,document_self_identifies,PASS,...OTAL 81 69 144 90 192 405 981 WESTBOROUGH HOUSING AUTHORITY 2 1 Open Po...
Westborough2022,0,carries_the_year,PASS,"...e 11,927 Town Clerk % turnout 5.48% 3/8/2022 Total Year Term Total Year Term Total Y..."
Westborough2022,0,document_supports_record,PASS,13/13 names and 29/29 figures located in markdown+pdftext
Westborough2022,1,names_grounded,PASS,13/13 names located in markdown+pdftext
Westborough2022,1,figures_grounded,PASS,29/29 figures located in markdown+pdftext
Westborough2022,2,ballots_derivable,PASS,2 of 2 contests agree on 327
Westborough2022,2,contest_closes,PASS,SELECT BOARD: 654 == 327 x 2
Westborough2022,2,contest_closes,PASS,SCHOOL COMMITTEE: 654 == 327 x 2
Westborough2022,2,contest_closes,PASS,PLANNING BOARD: 327 == 327 x 1
Westborough2022,2,contest_closes,PASS,TRUSTEES OF THE PUBLIC LIBRARY: 981 == 327 x 3
Westborough2022,2,contest_closes,PASS,WESTBOROUGH HOUSING AUTHORITY: 327 == 327 x 1
Westborough2022,3,office_count_consistent,PASS,10 contests; median 8 in other years
Westborough2023,0,document_self_identifies,PASS,...TOWN OF WESTBOROUGH LOCAL ELECTION Official Resul...
Westborough2023,0,carries_the_year,PASS,"...199 232 504 620 1812 Tuesday, March 14, 2023 SCHOOL COMMITTEE [2] PCT 1 PCT 2 PCT 3..."
Westborough2023,0,document_supports_record,PASS,15/15 names and 35/35 figures located in markdown+pdftext
Westborough2023,1,names_grounded,PASS,15/15 names located in markdown+pdftext
Westborough2023,1,figures_grounded,PASS,35/35 figures located in markdown+pdftext
Westborough2023,2,ballots_derivable,PASS,7 of 7 contests agree on 1812
Westborough2023,2,contest_closes,PASS,SELECT BOARD: 1812 == 1812 x 1
Westborough2023,2,contest_closes,PASS,MODERATOR: 1812 == 1812 x 1
Westborough2023,2,contest_closes,PASS,PLANNING BOARD - 5 yr: 1812 == 1812 x 1
Westborough2023,2,contest_closes,PASS,PLANNING BOARD - 2 yr: 1812 == 1812 x 1
Westborough2023,2,contest_closes,PASS,TOWN CLERK: 1812 == 1812 x 1
Westborough2023,2,contest_closes,PASS,SCHOOL COMMITTEE: 3624 == 1812 x 2
Westborough2023,2,contest_closes,PASS,LIBRARY TRUSTEES - 3 yr: 5436 == 1812 x 3
Westborough2023,2,contest_closes,PASS,LIBRARY TRUSTEES - 1 yr: 1812 == 1812 x 1
Westborough2023,2,contest_closes,PASS,SOLDIERS MEM - vet: 1812 == 1812 x 1
Westborough2023,2,contest_closes,PASS,SOLDIERS MEM - non-vet: 1812 == 1812 x 1
Westborough2023,3,office_count_consistent,PASS,10 contests; median 8 in other years
Westborough2024,0,document_self_identifies,PASS,...TOWN OF WESTBOROUGH TOWN ELECTION Official Result...
Westborough2024,0,carries_the_year,PASS,"...1092 2211 2445 8634 Tuesday, March 12, 2024 HOUSING AUTHORITY [1] PCT 1 PCT 2 PCT 3..."
Westborough2024,0,document_supports_record,PASS,17/17 names and 33/33 figures located in markdown+pdftext
Westborough2024,1,names_grounded,PASS,17/17 names located in markdown+pdftext
Westborough2024,1,figures_grounded,PASS,33/33 figures located in markdown+pdftext
Westborough2024,2,ballots_derivable,PASS,5 of 5 contests agree on 2878
Westborough2024,2,contest_closes,PASS,SELECT BOARD: 5756 == 2878 x 2
Westborough2024,2,contest_closes,PASS,SCHOOL COMMITTEE: 2878 == 2878 x 1
Westborough2024,2,contest_closes,PASS,PLANNING BOARD: 2878 == 2878 x 1
Westborough2024,2,contest_closes,PASS,AVRVS COMMITTEE: 2878 == 2878 x 1
Westborough2024,2,contest_closes,PASS,LIBRARY TRUSTEES: 8634 == 2878 x 3
Westborough2024,2,contest_closes,PASS,HOUSING AUTHORITY: 2878 == 2878 x 1
Westborough2024,2,contest_closes,PASS,SOLDIERS MEM - vet: 2878 == 2878 x 1
Westborough2024,2,contest_closes,PASS,SOLDIERS MEM - non-vet: 5756 == 2878 x 2
Westborough2024,3,office_count_consistent,PASS,8 contests; median 9 in other years
Westborough2025,0,document_self_identifies,PASS,...TOWN OF WESTBOROUGH TOWN ELECTION Official Result...
Westborough2025,0,carries_the_year,PASS,"...240 330 636 684 2310 Tuesday, March 11, 2025 TOWN OF WESTBOROUGH TOWN ELECTION Tuesd..."
Westborough2025,0,document_supports_record,PASS,16/16 names and 30/30 figures located in markdown+pdftext
Westborough2025,1,names_grounded,PASS,16/16 names located in markdown+pdftext
Westborough2025,1,figures_grounded,PASS,30/30 figures located in markdown+pdftext
Westborough2025,2,ballots_derivable,PASS,4 of 4 contests agree on 2310
Westborough2025,2,contest_closes,PASS,SELECT BOARD [vote 2]: 4620 == 2310 x 2
Westborough2025,2,contest_closes,PASS,SCHOOL COMMITTEE [vote 2]: 4620 == 2310 x 2
Westborough2025,2,contest_closes,PASS,PLANNING BOARD 5-year: 2310 == 2310 x 1
Westborough2025,2,contest_closes,PASS,PLANNING BOARD 1-year: 2310 == 2310 x 1
Westborough2025,2,contest_closes,PASS,LIBRARY TRUSTEES [vote 3]: 6930 == 2310 x 3
Westborough2025,2,contest_closes,PASS,SOLDIERS MEMORIALS: 2310 == 2310 x 1
Westborough2025,2,contest_closes,PASS,HOUSING AUTHORITY: 2310 == 2310 x 1
Westborough2025,3,office_count_consistent,PASS,7 contests; median 9 in other years
Westborough2026,0,document_self_identifies,PASS,"...TOWN OF WESTBOROUGH TOWN ELECTION Tuesday, March..."
Westborough2026,0,carries_the_year,PASS,"...OROUGH TOWN ELECTION Tuesday, March 10, 2026 Unofficial Results SELECT BOARD PCT 1 P..."
Westborough2026,0,document_supports_record,PASS,13/13 names and 28/28 figures located in raw_ocr+pdftext
Westborough2026,1,names_grounded,PASS,13/13 names located in raw_ocr+pdftext
Westborough2026,1,figures_grounded,PASS,28/28 figures located in raw_ocr+pdftext
Westborough2026,2,ballots_derivable,PASS,7 of 7 contests agree on 475
Westborough2026,2,contest_closes,PASS,SELECT BOARD: 475 == 475 x 1
Westborough2026,2,contest_closes,PASS,SCHOOL COMMITTEE: 950 == 475 x 2
Westborough2026,2,contest_closes,PASS,PLANNING BOARD 5-year: 475 == 475 x 1
Westborough2026,2,contest_closes,PASS,PLANNING BOARD 3-year: 475 == 475 x 1
Westborough2026,2,contest_closes,PASS,TOWN MODERATOR: 475 == 475 x 1
Westborough2026,2,contest_closes,PASS,TOWN CLERK: 475 == 475 x 1
Westborough2026,2,contest_closes,PASS,LIBRARY TRUSTEES: 1425 == 475 x 3
Westborough2026,2,contest_closes,PASS,SOLDIERS MEMORIALS: 475 == 475 x 1
Westborough2026,2,contest_closes,PASS,HOUSING AUTHORITY: 475 == 475 x 1
Westborough2026,3,office_count_consistent,PASS,9 contests; median 8 in other years
Westfield2021,0,document_self_identifies,NOTE,document never prints 'Westfield'; identity rests on the citation alone
Westfield2021,0,carries_the_year,FAIL,"'2021' does not appear in raw_ocr+markdown, in that spelling or as a date ending 21"
Westfield2021,0,document_supports_record,PASS,183/299 names and 275/315 figures located in raw_ocr+markdown
Westfield2021,1,names_grounded,FAIL,183/299 names located in raw_ocr+markdown
Westfield2021,1,figures_grounded,FAIL,275/315 figures located in raw_ocr+markdown
Westfield2021,2,ballots_derivable,PASS,2 of 2 contests agree on 8691
Westfield2021,2,contest_closes,PASS,MAYOR - TWO YEAR TERM - VOTE FOR ONE: 8691 == 8691 x 1
Westfield2021,2,contest_closes,PASS,CITY COUNCIL AT-LARGE - TWO YEAR TERM - VOTE: 60837 == 8691 x 7
Westfield2021,2,contest_closes,PASS,SCHOOL COMMITTEE - FOUR YEAR TERM - VOTE FOR: 26073 == 8691 x 3
Westfield2021,2,contest_closes,PASS,ATHENAEUM TRUSTEE - SIX YEAR TERM - VOTE FOR: 8691 == 8691 x 1
Westfield2021,3,office_count_consistent,PASS,16 contests; median 16 in other years
Westfield2023,0,document_self_identifies,PASS,...WESTFIELD CITY BIENNIAL ELECTION NOVEMB...
Westfield2023,0,carries_the_year,PASS,"...IELD CITY BIENNIAL ELECTION NOVEMBER 7, 2023 # of Voters # Voted % Voted OFFICIAL RE..."
Westfield2023,0,document_supports_record,PASS,210/210 names and 226/226 figures located in markdown+pdftext
Westfield2023,1,names_grounded,PASS,210/210 names located in markdown+pdftext
Westfield2023,1,figures_grounded,PASS,226/226 figures located in markdown+pdftext
Westfield2023,2,ballots_derivable,UNKNOWN,"2 contests, no two agree: [6192, 6194]"
Westfield2023,3,office_count_consistent,PASS,16 contests; median 16 in other years
Westfield2025,0,document_self_identifies,PASS,...WESTFIELD CITY BIENNIAL ELECTION NOVEMB...
Westfield2025,0,carries_the_year,PASS,"...IELD CITY BIENNIAL ELECTION NOVEMBER 4, 2025 # of Voters # Voted % Voted UNOFFICIAL..."
Westfield2025,0,document_supports_record,PASS,280/280 names and 296/296 figures located in markdown+pdftext
Westfield2025,1,names_grounded,PASS,280/280 names located in markdown+pdftext
Westfield2025,1,figures_grounded,PASS,296/296 figures located in markdown+pdftext
Westfield2025,2,ballots_derivable,PASS,2 of 2 contests agree on 5881
Westfield2025,2,contest_closes,PASS,MAYOR: 5881 == 5881 x 1
Westfield2025,2,contest_closes,PASS,CITY COUNCIL AT-LARGE: 41167 == 5881 x 7
Westfield2025,2,contest_closes,PASS,SCHOOL COMMITTEE: 17643 == 5881 x 3
Westfield2025,2,contest_closes,PASS,ATHENAEUM TRUSTEE: 5881 == 5881 x 1
Westfield2025,3,office_count_consistent,PASS,16 contests; median 16 in other years
Westford2021,0,document_self_identifies,PASS,"...TOWN OF WESTFORD Annual Town Election May 4, 2..."
Westford2021,0,carries_the_year,PASS,"...OF WESTFORD Annual Town Election May 4, 2021 Official Results PRECINCT 1 PRECINCT 2..."
Westford2021,0,document_supports_record,PASS,13/13 names and 25/25 figures located in markdown+pdftext
Westford2021,1,names_grounded,PASS,13/13 names located in markdown+pdftext
Westford2021,1,figures_grounded,PASS,25/25 figures located in markdown+pdftext
Westford2021,2,ballots_derivable,PASS,4 of 4 contests agree on 2151
Westford2021,2,contest_closes,PASS,Select Board (3 Year Term) - Vote for 1: 2151 == 2151 x 1
Westford2021,2,contest_closes,PASS,Board of Health (3 Year Term)-Vote for 1: 2151 == 2151 x 1
Westford2021,2,contest_closes,PASS,Library Trustees (3 Year Term) - Vote for 2: 4302 == 2151 x 2
Westford2021,2,contest_closes,PASS,Housing Authority (5 Year Term) - Vote for 1: 2151 == 2151 x 1
Westford2021,2,contest_closes,PASS,Planning Board (5 Year Term) - Vote for 1: 2151 == 2151 x 1
Westford2021,2,tally_incomplete,NOTE,School Committee (3 Year Term) - Vote for 3: 6423 of 6453; 30 marks not tallied
Westford2021,3,office_count_consistent,PASS,6 contests; median 7 in other years
Westford2022,0,document_self_identifies,PASS,"...TOWN OF WESTFORD Annual Town Election May 3, 2..."
Westford2022,0,carries_the_year,PASS,"...OF WESTFORD Annual Town Election May 3, 2022 Unofficial Results [Select Board (3 Yea..."
Westford2022,0,document_supports_record,PASS,15/15 names and 29/29 figures located in raw_ocr+pdftext
Westford2022,1,names_grounded,PASS,15/15 names located in raw_ocr+pdftext
Westford2022,1,figures_grounded,PASS,29/29 figures located in raw_ocr+pdftext
Westford2022,2,ballots_derivable,PASS,3 of 3 contests agree on 2195
Westford2022,2,contest_closes,PASS,Select Board (3 Year Term): 4390 == 2195 x 2
Westford2022,2,contest_closes,PASS,Board of Health (3 Year Term): 4390 == 2195 x 2
Westford2022,2,contest_closes,PASS,Housing Authority (5 Year Term): 2195 == 2195 x 1
Westford2022,2,contest_closes,PASS,Housing Authority (2 Year Term): 2195 == 2195 x 1
Westford2022,2,contest_closes,PASS,Library Trustees (3 Year Term): 4390 == 2195 x 2
Westford2022,2,contest_closes,PASS,Planning Board (5 Year Term): 2195 == 2195 x 1
Westford2022,2,contest_closes,PASS,School Committee (3 Year Term): 4390 == 2195 x 2
Westford2022,3,office_count_consistent,PASS,7 contests; median 7 in other years
Westford2023,0,document_self_identifies,PASS,"...TOWN OF WESTFORD Annual Town Election May 2, 2..."
Westford2023,0,carries_the_year,PASS,"...OF WESTFORD Annual Town Election May 2, 2023 Official Results PRECINCT 1 PRECINCT 2..."
Westford2023,0,document_supports_record,PASS,13/13 names and 27/27 figures located in markdown+pdftext
Westford2023,1,names_grounded,PASS,13/13 names located in markdown+pdftext
Westford2023,1,figures_grounded,PASS,27/27 figures located in markdown+pdftext
Westford2023,2,ballots_derivable,PASS,3 of 3 contests agree on 2159
Westford2023,2,contest_closes,PASS,Select Board (3 Year Term) - Vote for 2: 4318 == 2159 x 2
Westford2023,2,contest_closes,PASS,Board of Health (3 Year Term) - Vote for 2: 4318 == 2159 x 2
Westford2023,2,contest_closes,PASS,Moderator (3 Year Term) - Vote for 1: 2159 == 2159 x 1
Westford2023,2,contest_closes,PASS,Library Trustees (3 Year Term) - Vote for 2: 4318 == 2159 x 2
Westford2023,2,contest_closes,PASS,Planning Board (5 Year Term) - Vote for 1: 2159 == 2159 x 1
Westford2023,2,contest_closes,PASS,Planning Board (3 Year Term) - Vote for 1: 2159 == 2159 x 1
Westford2023,2,contest_closes,PASS,School Committee (3 Year Term) - Vote for 2: 4318 == 2159 x 2
Westford2023,3,office_count_consistent,PASS,7 contests; median 7 in other years
Westford2024,0,document_self_identifies,PASS,"...TOWN OF WESTFORD Annual Town Election May 7, 2..."
Westford2024,0,carries_the_year,PASS,"...OF WESTFORD Annual Town Election May 7, 2024 Unofficial Results PRECINCT 1 PRECINCT..."
Westford2024,0,document_supports_record,PASS,11/11 names and 23/23 figures located in markdown+pdftext
Westford2024,1,names_grounded,PASS,11/11 names located in markdown+pdftext
Westford2024,1,figures_grounded,PASS,23/23 figures located in markdown+pdftext
Westford2024,2,ballots_derivable,PASS,4 of 4 contests agree on 7092
Westford2024,2,contest_closes,PASS,Select Board (3 Year Term): 7092 == 7092 x 1
Westford2024,2,contest_closes,PASS,Board of Health (3 Year Term): 7092 == 7092 x 1
Westford2024,2,contest_closes,PASS,Housing Authority (1 Year Term): 7092 == 7092 x 1
Westford2024,2,contest_closes,PASS,Library Trustees (3 Year Term): 14184 == 7092 x 2
Westford2024,2,contest_closes,PASS,Planning Board (5 Year Term): 7092 == 7092 x 1
Westford2024,2,contest_closes,PASS,School Committee (3 Year Term): 21276 == 7092 x 3
Westford2024,3,office_count_consistent,PASS,6 contests; median 7 in other years
Westford2025,0,document_self_identifies,PASS,...TOWN OF WESTFORD Annual Town Election PRECINCT...
Westford2025,0,carries_the_year,PASS,...2.2% 12.9% 14.0% OFFICIAL RESULTS May 6 2025 TOWN OF WESTFORD Annual Town Election M...
Westford2025,0,document_supports_record,PASS,14/14 names and 28/28 figures located in markdown+pdftext
Westford2025,1,names_grounded,PASS,14/14 names located in markdown+pdftext
Westford2025,1,figures_grounded,PASS,28/28 figures located in markdown+pdftext
Westford2025,2,ballots_derivable,PASS,3 of 3 contests agree on 2737
Westford2025,2,contest_closes,PASS,Select Board (3 Year Term): 5474 == 2737 x 2
Westford2025,2,contest_closes,PASS,Board of Health (3 Year Term): 5474 == 2737 x 2
Westford2025,2,contest_closes,PASS,Housing Authority (5 Year Term): 2737 == 2737 x 1
Westford2025,2,contest_closes,PASS,Library Trustees (3 Year Term): 5474 == 2737 x 2
Westford2025,2,contest_closes,PASS,Library Trustee (1 Year Term): 2737 == 2737 x 1
Westford2025,2,contest_closes,PASS,Planning Board (5 Year Term): 2737 == 2737 x 1
Westford2025,2,contest_closes,PASS,School Committee (3 Year Term): 5474 == 2737 x 2
Westford2025,3,office_count_consistent,PASS,7 contests; median 7 in other years
Westford2026,0,document_self_identifies,PASS,...TOWN OF WESTFORD Annual Town Election | | | Ma...
Westford2026,0,carries_the_year,PASS,...WESTFORD Annual Town Election | | | May52026 | | | Official Results PRECINCT 1 | PRE...
Westford2026,0,document_supports_record,PASS,15/15 names and 31/31 figures located in raw_ocr+pdftext
Westford2026,1,names_grounded,PASS,15/15 names located in raw_ocr+pdftext
Westford2026,1,figures_grounded,PASS,31/31 figures located in raw_ocr+pdftext
Westford2026,2,ballots_derivable,PASS,4 of 4 contests agree on 1987
Westford2026,2,contest_closes,PASS,Select Board (3 Year Term): 3974 == 1987 x 2
Westford2026,2,contest_closes,PASS,Select Board (1 Year Term): 1987 == 1987 x 1
Westford2026,2,contest_closes,PASS,Board of Health (3 Year Term): 3974 == 1987 x 2
Westford2026,2,contest_closes,PASS,Housing Authority (5 Year Term): 1987 == 1987 x 1
Westford2026,2,contest_closes,PASS,Library Trustees (3 Year Term): 3974 == 1987 x 2
Westford2026,2,contest_closes,PASS,Moderator (3 Year Term): 1987 == 1987 x 1
Westford2026,2,contest_closes,PASS,Planning Board (5 Year Term): 1987 == 1987 x 1
Westford2026,2,contest_closes,PASS,School Committee (3 Year Term): 3974 == 1987 x 2
Westford2026,3,office_count_consistent,PASS,8 contests; median 7 in other years
Westhampton2021,0,document_self_identifies,PASS,"...WESTHAMPTON -- ANNUAL TOWN ELECTION, JUNE..."
Westhampton2021,0,carries_the_year,PASS,"...AMPTON -- ANNUAL TOWN ELECTION, JUNE 5, 2021 FROM THE TOWN CLERK'S REPORT, 2021 Annu..."
Westhampton2021,0,document_supports_record,PASS,14/15 names and 0/0 figures located in pdftext
Westhampton2021,1,names_grounded,FAIL,14/15 names located in pdftext
Westhampton2021,2,ballots_derivable,UNKNOWN,only 0 qualifying contest(s); cannot derive
Westhampton2021,3,office_count_consistent,PASS,10 contests; median 10 in other years
Westhampton2022,0,document_self_identifies,PASS,...ed inhabitants of the Town of Westhampton voted as follows: BALLOTS CAS...
Westhampton2022,0,carries_the_year,PASS,"...Annual Town Election June 4, 2022 The warrant for the Annual Town Electio..."
Westhampton2022,0,document_supports_record,PASS,16/16 names and 29/29 figures located in raw_ocr+pdftext
Westhampton2022,1,names_grounded,PASS,16/16 names located in raw_ocr+pdftext
Westhampton2022,1,figures_grounded,PASS,29/29 figures located in raw_ocr+pdftext
Westhampton2022,2,ballots_derivable,PASS,5 of 5 contests agree on 244
Westhampton2022,2,contest_closes,PASS,SELECTBOARD - 1 for three years: 244 == 244 x 1
Westhampton2022,2,contest_closes,PASS,BOARD OF ASSESSORS - 1 for three years: 244 == 244 x 1
Westhampton2022,2,contest_closes,PASS,PLANNING BOARD - 2 for three years: 488 == 244 x 2
Westhampton2022,2,contest_closes,PASS,PLANNING BOARD - 1 for one year: 244 == 244 x 1
Westhampton2022,2,contest_closes,PASS,FINANCE COMMITTEE - 3 for three years: 732 == 244 x 3
Westhampton2022,2,contest_closes,PASS,ELEMENTARY SCHOOL COMMITTEE - 2 for three ye: 488 == 244 x 2
Westhampton2022,2,contest_closes,PASS,MODERATOR - 1 for one year: 244 == 244 x 1
Westhampton2022,2,contest_closes,PASS,TREE WARDEN - 1 for one year: 244 == 244 x 1
Westhampton2022,2,contest_closes,PASS,LIBRARY TRUSTEE - 2 for three years: 488 == 244 x 2
Westhampton2022,3,office_count_consistent,PASS,10 contests; median 10 in other years
Westhampton2024,0,document_self_identifies,PASS,...lifiedinhabitantsof theTown ofWesthamptonvoted asfollows: BALLOTSCAST S...
Westhampton2024,0,carries_the_year,PASS,"...## AnnualTownElection June 1,2024 Thewarrantfor theAnnualTownElection was..."
Westhampton2024,0,document_supports_record,PASS,16/16 names and 31/31 figures located in raw_ocr+pdftext
Westhampton2024,1,names_grounded,PASS,16/16 names located in raw_ocr+pdftext
Westhampton2024,1,figures_grounded,PASS,31/31 figures located in raw_ocr+pdftext
Westhampton2024,2,ballots_derivable,PASS,7 of 7 contests agree on 298
Westhampton2024,2,contest_closes,PASS,SELECTBOARD - 1 for three years: 298 == 298 x 1
Westhampton2024,2,contest_closes,PASS,BOARD OF ASSESSORS - 1 for three years: 298 == 298 x 1
Westhampton2024,2,contest_closes,PASS,PLANNING BOARD - 1 for three years: 298 == 298 x 1
Westhampton2024,2,contest_closes,PASS,FINANCE COMMITTEE - 3 for three years: 894 == 298 x 3
Westhampton2024,2,contest_closes,PASS,ELEMENTARY SCHOOL COMMITTEE - 1 for three ye: 298 == 298 x 1
Westhampton2024,2,contest_closes,PASS,LIBRARY TRUSTEE - 2 for three years: 596 == 298 x 2
Westhampton2024,2,contest_closes,PASS,TREE WARDEN - 1 for one year: 298 == 298 x 1
Westhampton2024,2,contest_closes,PASS,CONSTABLE (Center District) - 1 for three ye: 298 == 298 x 1
Westhampton2024,2,contest_closes,PASS,MODERATOR - 1 for one year: 298 == 298 x 1
