stem,bucket,priority,size,worst_verdict,layer,findings,summary,status,resolution
Hanover2023,cannot-derive-1,30.6,11409,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Harwich2023,cannot-derive-1,30.6,11454,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Seekonk2023,cannot-derive-1,30.6,11492,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
EastBridgewater2022,cannot-derive-1,30.4,10825,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Millbury2021,cannot-derive-1,30.1,10117,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Carver2025,cannot-derive-1,30.0,9804,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Tyngsborough2023,cannot-derive-1,29.9,9779,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Carver2021,cannot-derive-1,29.6,8993,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Palmer2023,cannot-derive-1,29.6,9122,UNKNOWN,2,1,ballots_derivable: only 1 qualifying contest(s); cannot derive,open,
Acushnet2024,cannot-derive-1,29.4,8545,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Weston2026,cannot-derive-1,29.3,8471,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Acushnet2023,cannot-derive-1,29.2,8136,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Athol2023,cannot-derive-1,29.2,8243,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Ware2025,cannot-derive-1,29.1,7986,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Douglas2025,cannot-derive-1,29.0,7753,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Littleton2021,cannot-derive-1,28.8,7528,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Littleton2022,cannot-derive-1,28.7,7385,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Salisbury2023,cannot-derive-1,28.7,7245,UNKNOWN,2,1,ballots_derivable: only 1 qualifying contest(s); cannot derive,open,
Middleton2023,cannot-derive-1,28.6,7163,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Salisbury2021,cannot-derive-1,28.6,7155,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Salisbury2022,cannot-derive-1,28.6,7205,UNKNOWN,2,1,ballots_derivable: only 1 qualifying contest(s); cannot derive,open,
Middleton2022,cannot-derive-1,28.5,7056,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Adams2025,cannot-derive-1,28.3,6709,UNKNOWN,2,1,ballots_derivable: only 1 qualifying contest(s); cannot derive,open,
Adams2023,cannot-derive-1,28.0,6242,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Orange2024,cannot-derive-1,28.0,6161,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Chatham2021,cannot-derive-1,27.9,6127,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Chatham2025,cannot-derive-1,27.9,6105,UNKNOWN,2,1,ballots_derivable: only 1 qualifying contest(s); cannot derive,open,
WestBridgewater2025,cannot-derive-1,27.9,5998,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Mattapoisett2026,cannot-derive-1,27.8,5962,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Newbury2021,cannot-derive-1,27.6,5616,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
WestBridgewater2023,cannot-derive-1,27.6,5671,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Topsfield2022,cannot-derive-1,27.1,5063,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Granby2023,cannot-derive-1,27.0,4915,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Rochester2024,cannot-derive-1,27.0,4876,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Ashburnham2024,cannot-derive-1,26.9,4784,UNKNOWN,2,1,ballots_derivable: only 1 qualifying contest(s); cannot derive,open,
Eastham2024,cannot-derive-1,26.9,4851,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Eastham2025,cannot-derive-1,26.9,4830,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Granby2021,cannot-derive-1,26.9,4793,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Harvard2025,cannot-derive-1,26.9,4776,UNKNOWN,2,1,ballots_derivable: only 1 qualifying contest(s); cannot derive,open,
Rochester2026,cannot-derive-1,26.9,4854,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Southampton2022,cannot-derive-1,26.9,4776,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Southampton2023,cannot-derive-1,26.9,4750,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Ashburnham2022,cannot-derive-1,26.8,4737,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Bolton2024,cannot-derive-1,26.6,4435,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Bolton2025,cannot-derive-1,26.6,4502,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Marion2023,cannot-derive-1,26.6,4430,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Marion2022,cannot-derive-1,26.5,4398,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Bolton2022,cannot-derive-1,26.4,4298,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Bolton2023,cannot-derive-1,26.4,4283,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Edgartown2022,cannot-derive-1,26.4,4263,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Hampden2022,cannot-derive-1,26.2,4052,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
OakBluffs2021,cannot-derive-1,26.2,4098,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
NorthBrookfield2026,cannot-derive-1,26.1,4010,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Lenox2021,cannot-derive-1,26.0,3912,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Lenox2022,cannot-derive-1,26.0,3841,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Lenox2026,cannot-derive-1,26.0,3873,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Tisbury2025,cannot-derive-1,25.9,3796,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Lenox2023,cannot-derive-1,25.8,3745,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Tisbury2021,cannot-derive-1,25.7,3597,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Hubbardston2021,cannot-derive-1,25.5,3432,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Paxton2021,cannot-derive-1,25.5,3456,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Wellfleet2024,cannot-derive-1,25.2,3185,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Nahant2025,cannot-derive-1,24.7,2830,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Nahant2024,cannot-derive-1,24.6,2803,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Hatfield2024,cannot-derive-1,24.5,2734,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Hatfield2025,cannot-derive-1,24.5,2725,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Hatfield2023,cannot-derive-1,24.4,2636,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Cheshire2024,cannot-derive-1,24.3,2573,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Lanesborough2026,cannot-derive-1,24.3,2591,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Sunderland2022,cannot-derive-1,24.1,2457,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Sunderland2025,cannot-derive-1,24.1,2476,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Lanesborough2022,cannot-derive-1,24.0,2415,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Sunderland2021,cannot-derive-1,24.0,2440,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Sunderland2023,cannot-derive-1,23.9,2365,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Holland2022,cannot-derive-1,23.6,2197,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Williamsburg2026,cannot-derive-1,23.6,2165,UNKNOWN,2,1,ballots_derivable: only 1 qualifying contest(s); cannot derive,open,
Bernardston2024,cannot-derive-1,22.8,1795,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Bernardston2025,cannot-derive-1,22.8,1805,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Bernardston2021,cannot-derive-1,22.7,1742,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Bernardston2022,cannot-derive-1,22.7,1743,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Bernardston2023,cannot-derive-1,22.7,1775,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Huntington2023,cannot-derive-1,22.5,1669,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Stockbridge2023,cannot-derive-1,22.5,1658,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Stockbridge2025,cannot-derive-1,22.5,1669,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
EastBrookfield2022,cannot-derive-1,22.4,1649,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
EastBrookfield2023,cannot-derive-1,22.4,1650,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Stockbridge2021,cannot-derive-1,22.4,1628,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Becket2024,cannot-derive-1,22.3,1590,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Hinsdale2025,cannot-derive-1,22.3,1613,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Hinsdale2024,cannot-derive-1,22.2,1554,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Leverett2024,cannot-derive-1,22.2,1541,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Leverett2023,cannot-derive-1,22.1,1521,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Shelburne2024,cannot-derive-1,22.1,1506,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Hinsdale2021,cannot-derive-1,22.0,1472,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Hinsdale2022,cannot-derive-1,22.0,1467,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Conway2022,cannot-derive-1,21.9,1458,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Conway2023,cannot-derive-1,21.9,1452,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Shelburne2021,cannot-derive-1,21.9,1447,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Shelburne2022,cannot-derive-1,21.9,1441,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Ashfield2021,cannot-derive-1,21.8,1406,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Colrain2025,cannot-derive-1,21.8,1409,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Shelburne2023,cannot-derive-1,21.8,1423,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Clarksburg2026,cannot-derive-1,21.6,1350,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Colrain2024,cannot-derive-1,21.6,1343,UNKNOWN,2,1,ballots_derivable: only 1 qualifying contest(s); cannot derive,open,
Westhampton2023,cannot-derive-1,21.6,1342,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Colrain2023,cannot-derive-1,21.5,1301,UNKNOWN,2,1,ballots_derivable: only 1 qualifying contest(s); cannot derive,open,
Richmond2024,cannot-derive-1,21.5,1310,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Richmond2026,cannot-derive-1,21.5,1324,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Gill2025,cannot-derive-2,21.4,1285,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Gill2026,cannot-derive-2,21.4,1285,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Richmond2022,cannot-derive-2,21.4,1277,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Richmond2023,cannot-derive-2,21.4,1288,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Colrain2022,cannot-derive-2,21.3,1255,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Richmond2021,cannot-derive-2,21.3,1254,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Gill2023,cannot-derive-2,21.2,1222,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
WestStockbridge2021,cannot-derive-2,21.0,1161,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
WestStockbridge2024,cannot-derive-2,21.0,1149,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
WestStockbridge2026,cannot-derive-2,21.0,1167,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Egremont2026,cannot-derive-2,20.8,1095,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Petersham2025,cannot-derive-2,20.8,1115,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Egremont2021,cannot-derive-2,20.7,1076,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Petersham2024,cannot-derive-2,20.7,1076,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Petersham2023,cannot-derive-2,20.6,1045,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Petersham2022,cannot-derive-2,20.5,1031,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Charlemont2025,cannot-derive-2,20.2,954,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Charlemont2026,cannot-derive-2,20.2,954,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Charlemont2022,cannot-derive-2,20.1,934,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Chester2023,cannot-derive-2,20.0,901,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
NewSalem2025,cannot-derive-2,20.0,893,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
NewBraintree2024,cannot-derive-2,19.7,843,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
NewBraintree2025,cannot-derive-2,19.7,844,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Monterey2024,cannot-derive-2,19.6,802,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Wendell2021,cannot-derive-2,19.2,739,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Wendell2022,cannot-derive-2,19.2,738,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Wendell2023,cannot-derive-2,19.2,733,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Sandisfield2026,cannot-derive-2,19.0,700,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Peru2023,cannot-derive-2,18.8,664,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Montgomery2022,cannot-derive-2,18.7,644,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Heath2022,cannot-derive-2,18.2,555,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Heath2023,cannot-derive-2,18.1,550,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Aquinnah2023,cannot-derive-2,17.0,401,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Alford2022,cannot-derive-2,16.7,373,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Alford2023,cannot-derive-2,16.7,365,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Middlefield2025,cannot-derive-2,16.7,373,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Hawley2023,cannot-derive-2,15.6,259,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
NewAshford2022,cannot-derive-2,15.0,218,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
NewAshford2021,cannot-derive-2,14.7,197,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
NewAshford2025,cannot-derive-2,14.7,195,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
NewAshford2026,cannot-derive-2,14.7,195,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
NewAshford2024,cannot-derive-2,14.6,190,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
MountWashington2021,cannot-derive-2,13.7,136,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Gosnold2024,cannot-derive-2,13.2,107,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Gosnold2025,cannot-derive-2,12.9,97,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Monroe2025,cannot-derive-2,12.8,90,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
Sheffield2023,cannot-derive-2,10.0,0,UNKNOWN,2,1,ballots_derivable: only 0 qualifying contest(s); cannot derive,open,
