municipality,year,url,alt_url
Monterey,2024,https://www.montereyma.gov/sites/g/files/vyhlif3496/f/uploads/monterey_ma_november_5_2024_state_and_federal_election_results_001.pdf,http://montereyma.gov/Public_Documents/MontereyMA_TownClerk/2013townelectionresults.pdf
Monterey,2026,http://montereyma.gov/Public_Documents/MontereyMA_TownClerk/2013townelectionresults.pdf,http://montereyma.gov/Public_Documents/MontereyMA_TownClerk/2015townelecresults.pdf
Montgomery,2022,https://montgomeryma.gov/wp-content/uploads/2025/05/5.5.25-OFFICIAL-RESULTS-ANNUAL-TOWN-ELECTION.pdf,https://montgomeryma.gov/wp-content/uploads/2024/05/Unofficial-Results-5.6.24.pdf
Montgomery,2026,https://montgomeryma.gov/wp-content/uploads/2025/05/5.5.25-OFFICIAL-RESULTS-ANNUAL-TOWN-ELECTION.pdf,https://montgomeryma.gov/wp-content/uploads/2024/05/Unofficial-Results-5.6.24.pdf
Mount Washington,2022,https://mountwashington-ma.gov/download/town_clerk/election_results/2022-5-10-Election-Results.pdf,https://mountwashington-ma.gov/download/404/election-results/13033/2024-05-14-town-election-results.pdf?preview=1
Mount Washington,2024,https://mountwashington-ma.gov/download/404/election-results/13033/2024-05-14-town-election-results.pdf?preview=1,https://mountwashington-ma.gov/download/town_clerk/election_results/2012-Election-Results.pdf
Mount Washington,2026,https://mountwashington-ma.gov/download/404/election-results/13033/2024-05-14-town-election-results.pdf?preview=1,https://mountwashington-ma.gov/download/town_clerk/election_results/2012-Election-Results.pdf
Nahant,2021,https://www.nahant.org/documents/clerk/town_election_results_apr_24_2021.pdf,https://nahant.org/wp-content/uploads/2021/07/town_election_results_apr_24_2021.pdf
Nahant,2022,https://nahant.org/wp-content/uploads/2022/12/ATE-OFFICIAL-RESULTS-2025-1.pdf,https://nahant.org/wp-content/uploads/2022/12/ATE-OFFICIAL-RESULTS-2025.pdf
Nahant,2023,https://nahant.org/wp-content/uploads/2023/05/ATE-RESULTS-2.pdf,https://nahant.org/wp-content/uploads/2024/04/ATE-UNOFFICIAL-RESULTS.pdf
Nantucket,2021,https://nantucket-ma.gov/DocumentCenter/View/40306/Nantucket-Module-Testing-Results---August-24-2021-PDF,https://nantucket-ma.gov/DocumentCenter/View/39796/2021-0629-Fact-Sheet-for-WON-Testing-Results-fin-PDF
Natick,2026,https://natickma.gov/DocumentCenter/View/21757/Unoffical-Results-ATE-2026,https://www.natickma.gov/DocumentCenter/View/21814/Election-Results-3-31-2026
Needham,2023,https://www.needhamchannel.org/wp-content/uploads/2023/04/Unofficial-Spring-2023-Needham-Town-Election-Results.pdf,https://www.needhamma.gov/DocumentCenter/View/43092/2023-Annual-Town-Election-Official-Tally-Sheet
Needham,2024,http://www.needhamma.gov/DocumentCenter/View/25969/22SCH235B-On-Call-School-Refrigeration-Bid-Results-Official?bidId=,http://www.needhamma.gov/DocumentCenter/View/25579/Official-Tally-Sheet-Annual-Town-Election-41222-003
New Ashford,2021,https://www.newashford-ma.us/wp-content/uploads/2017/05/Elections2017-Results.pdf,https://www.newashford-ma.us/wp-content/uploads/2024/11/town-results.pdf
New Ashford,2022,https://www.newashford-ma.us/wp-content/uploads/2017/05/Elections2017-Results.pdf,https://www.newashford-ma.us/wp-content/uploads/2024/11/town-results.pdf
New Ashford,2024,https://www.newashford-ma.us/wp-content/uploads/2024/11/town-results.pdf,https://www.newashford-ma.us/wp-content/uploads/2017/05/Elections2017-Results.pdf
New Ashford,2025,https://www.newashford-ma.us/wp-content/uploads/2017/05/Elections2017-Results.pdf,https://www.newashford-ma.us/wp-content/uploads/2024/11/town-results.pdf
New Ashford,2026,https://www.newashford-ma.us/wp-content/uploads/2017/05/Elections2017-Results.pdf,https://www.newashford-ma.us/wp-content/uploads/2024/11/town-results.pdf
New Braintree,2021,https://www.newbraintreema.us/vertical/Sites/%7BDB28C06A-9981-4746-94BD-D376054BB741%7D/uploads/ATE_REsults.pdf,
New Braintree,2022,https://www.newbraintreema.us/vertical/Sites/%7BDB28C06A-9981-4746-94BD-D376054BB741%7D/uploads/ATE_REsults.pdf,
New Braintree,2024,https://www.newbraintreema.us/vertical/Sites/%7BDB28C06A-9981-4746-94BD-D376054BB741%7D/uploads/ATE_REsults.pdf,
New Braintree,2026,https://www.newbraintreema.us/vertical/Sites/%7BDB28C06A-9981-4746-94BD-D376054BB741%7D/uploads/ATE_REsults.pdf,
New Marlborough,2021,https://newmarlboroughma.gov/DocumentCenter/View/3644,https://www.newmarlboroughma.gov/sites/g/files/vyhlif4771/f/news/official_results_of_annual_town_election_5.13.24_0.pdf
New Marlborough,2026,https://newmarlboroughma.gov/DocumentCenter/View/3644,https://newmarlboroughma.gov/DocumentCenter/View/3441
New Salem,2021,https://www.newsalemma.org/sites/g/files/vyhlif7486/f/news/new_salem_policing_needs_survey_results.pdf,https://newsalemma.org/divisions/elections/download/getting-on-the-ballot/Election-Recounts.pdf
New Salem,2022,https://www.newsalemma.org/sites/g/files/vyhlif7486/f/news/new_salem_policing_needs_survey_results.pdf,https://newsalemma.org/divisions/elections/download/getting-on-the-ballot/Election-Recounts.pdf
New Salem,2023,https://www.newsalemma.org/sites/g/files/vyhlif7486/f/news/new_salem_policing_needs_survey_results.pdf,https://newsalemma.org/divisions/elections/download/getting-on-the-ballot/Election-Recounts.pdf
New Salem,2024,https://www.newsalemma.org/sites/g/files/vyhlif7486/f/news/new_salem_policing_needs_survey_results.pdf,https://newsalemma.org/divisions/elections/download/getting-on-the-ballot/Election-Recounts.pdf
New Salem,2026,https://www.newsalemma.org/sites/g/files/vyhlif7486/f/news/new_salem_policing_needs_survey_results.pdf,https://newsalemma.org/divisions/elections/download/getting-on-the-ballot/Election-Recounts.pdf
Newbury,2021,https://www.newburyma.gov/DocumentCenter/View/2698/Survey-Results-and-Public-Comments-PDF,https://www.newburyma.gov/DocumentCenter/View/2864/Byfield-Estates-Fire-Flow-Test-Results-PDF
Newbury,2023,https://www.newburyma.gov/DocumentCenter/View/2698/Survey-Results-and-Public-Comments-PDF,https://www.newburyma.gov/DocumentCenter/View/2864/Byfield-Estates-Fire-Flow-Test-Results-PDF
Newton,2021,http://www.newtonma.gov/documents/election/09-08-16%20Official%20Results.pdf,http://www.newtonma.gov/documents/election/turnoutunofficial09172015results.pdf
Norfolk,2026,http://norfolk.ma.us/assets/files/cert-and-results.pdf,http://norfolk.ma.us/assets/files/norfolk-town-center-survey-results-all-open-reponses.pdf
North Brookfield,2026,https://northbrookfield.net/DocumentCenter/View/682/Bid-Results,http://www.northbrookfield.net:80/sites/northbrookfieldma/files/uploads/may-2-2016-annual-town-election-results.pdf
