municipality,year,url,kind,pool,prior_status
Haverhill,2007,http://www.haverhillma.gov/departments/public_works_department/water_wastewater/wastewater/wastewater_collection_system/docs/Infiltration_Inflow_Annual_Report_2007.pdf,atr,nodes,ERROR
Haverhill,2008,http://www.haverhillma.gov/departments/public_works_department/water_wastewater/wastewater/wastewater_collection_system/docs/CSO_Annual_Report_2008.pdf,atr,nodes,ERROR
Haverhill,2008,http://www.haverhillma.gov/departments/public_works_department/water_wastewater/wastewater/wastewater_collection_system/docs/Infiltration_Inflow_Annual_Report_2008.pdf,atr,nodes,ERROR
Haverhill,2009,http://www.haverhillma.gov/departments/public_works_department/water_wastewater/wastewater/wastewater_collection_system/docs/CSO_Annual_Report_2009.pdf,atr,nodes,ERROR
Haverhill,2009,http://www.haverhillma.gov/departments/public_works_department/water_wastewater/wastewater/wastewater_collection_system/docs/Infiltration_Inflow_Annual_Report_2009.pdf,atr,nodes,ERROR
Haverhill,2010,http://www.haverhillma.gov/departments/public_works_department/water_wastewater/wastewater/wastewater_collection_system/docs/CSO_Annual_Report_2010.pdf,atr,nodes,ERROR
Haverhill,2010,http://www.haverhillma.gov/departments/public_works_department/water_wastewater/wastewater/wastewater_collection_system/docs/Infiltration_Inflow_Annual_Report_2010.pdf,atr,nodes,ERROR
Haverhill,2011,http://www.haverhillma.gov/departments/public_works_department/water_wastewater/wastewater/wastewater_collection_system/docs/CSO_Annual_Report_2011.pdf,atr,nodes,ERROR
Haverhill,2011,http://www.haverhillma.gov/departments/public_works_department/water_wastewater/wastewater/wastewater_collection_system/docs/Infiltration_Inflow_Annual_Report_2011.pdf,atr,nodes,ERROR
Haverhill,2012,http://www.haverhillma.gov/departments/public_works_department/water_wastewater/wastewater/wastewater_collection_system/docs/CSO_Annual_Report_2012.pdf,atr,nodes,ERROR
Haverhill,2012,http://www.haverhillma.gov/departments/public_works_department/water_wastewater/wastewater/wastewater_collection_system/docs/Infiltration_Inflow_Annual_Report_2012.pdf,atr,nodes,ERROR
Haverhill,2013,http://www.haverhillma.gov/government/board_of_registrars_of_voters_-_elections/elections/official_results/docs/fnal_results_11_2013.pdf,result,catalog,ERROR
Haverhill,2014,http://www.haverhillma.gov/government/board_of_registrars_of_voters_-_elections/docs/official_results_Sept_2014.pdf,result,catalog,ERROR
Haverhill,2014,http://www.haverhillma.gov/government/board_of_registrars_of_voters_-_elections/elections/official_results/docs/june_10_office_tally_sheet___final_tally_6_19_2014.pdf,result,catalog,ERROR
Haverhill,2014,http://www.haverhillma.gov/government/board_of_registrars_of_voters_-_elections/elections/official_results/docs/nov_2014_cert_09082015102632.pdf,result,catalog,ERROR
Haverhill,2015,http://www.haverhillma.gov/government/board_of_registrars_of_voters_-_elections/elections/official_results/docs/End_of_election_Nov_2015___official_results.pdf,result,catalog,ERROR
Haverhill,2016,http://www.haverhillma.gov/government/board_of_registrars_of_voters_-_elections/docs/OFFICIAL%20FINAL%20SEPT8%202016%20RESULTS.pdf,result,catalog,ERROR
Haverhill,2016,http://www.haverhillma.gov/government/board_of_registrars_of_voters_-_elections/docs/march%202016%20official%20resulta.pdf,result,catalog,ERROR
Haverhill,2016,http://www.haverhillma.gov/government/board_of_registrars_of_voters_-_elections/docs/official%20final%20result%20nov%202016.pdf,result,catalog,ERROR
Haverhill,2016,http://www.haverhillma.gov/government/board_of_registrars_of_voters_-_elections/elections/official_results/docs/OFFICIAL%20FINAL%20SEPT8%202016%20RESULTS.pdf,result,catalog,ERROR
Haverhill,2016,http://www.haverhillma.gov/government/board_of_registrars_of_voters_-_elections/elections/official_results/docs/march%202016%20official%20resulta.pdf,result,catalog,ERROR
Lawrence,2007,https://cityoflawrence.com/ImageRepository/Document?documentID=69,result,catalog,EMPTY
Lawrence,2019,https://cityoflawrence.com/ImageRepository/Document?documentID=1435,result,catalog,NOT_PDF
Lawrence,2020,https://cityoflawrence.com/ImageRepository/Document?documentID=1939,result,catalog,EMPTY
Gardner,2020,https://gardner-ma.gov/DocumentCenter/View/6444/2020-459-Electronic-Scanners-for-Vote-Tabulation-Proposals-Response,result,catalog,NOT_PDF
Canton,2011,http://www.town.canton.ma.us/Clerks/2011-Annual-Report.pdf,atr,nodes,ERROR
Canton,2012,http://www.town.canton.ma.us/Clerks/2012%20Annual%20Report.pdf,atr,nodes,ERROR
Canton,2013,http://www.town.canton.ma.us/Clerks/Annual%20Report/2013-Annual_Report.pdf,atr,nodes,ERROR
Yarmouth,2008,https://yarmouth.ma.us/ImageRepository/Document?documentID=163,result,catalog,EMPTY
Yarmouth,2009,https://yarmouth.ma.us/ImageRepository/Document?documentID=166,result,catalog,EMPTY
Yarmouth,2010,https://yarmouth.ma.us/ImageRepository/Document?documentID=191,result,catalog,EMPTY
Yarmouth,2013,https://yarmouth.ma.us/ImageRepository/Document?documentID=548,result,catalog,EMPTY
Yarmouth,2014,https://yarmouth.ma.us/ImageRepository/Document?documentID=573,result,catalog,EMPTY
Yarmouth,2016,https://yarmouth.ma.us/ImageRepository/Document?documentID=605,result,catalog,EMPTY
Sturbridge,2018,https://www.sturbridge.gov/sites/g/files/vyhlif3881/f/uploads/2018_annual_town_report_full.pdf,atr,nodes,ERROR
Littleton,2003,http://www.littletonma.org:80/clerk/2003%20ANNUAL%20ELECTION%20RESULTS.pdf,result,catalog,ERROR
Littleton,2015,http://www.littletonma.org:80/filestorage/19733/19781/33127/36059/Election_Tally_2015_May_(1).pdf,result,catalog,ERROR
Westfield,2003,http://www.cityofwestfield.org:80/pdfs/12+FY2003%20ANNUAL%20REPORT.pdf,atr,nodes,ERROR
Chilmark,2004,http://www.chilmarkma.gov/pages/ChilmarkMA_Treasurer/CemeteryTreasTownReport2004.pdf,atr,nodes,ERROR
Chilmark,2005,http://chilmarkma.gov/Pages/ChilmarkMA_Annual/2005%20annual%20reports/CONSERVATION%20COMMISSION%20200.pdf,atr,nodes,ERROR
Chilmark,2005,http://chilmarkma.gov/Pages/ChilmarkMA_Annual/2005%20annual%20reports/FIRE%20DEPARTMENT%202005%20ANNUAL.pdf,atr,nodes,ERROR
Chilmark,2005,http://chilmarkma.gov/Pages/ChilmarkMA_Annual/2005%20annual%20reports/HARBORMASTER%202005%20REPORT.pdf,atr,nodes,ERROR
Chilmark,2005,http://chilmarkma.gov/Pages/ChilmarkMA_Annual/2005%20annual%20reports/HOUSING%20COMMITTEE%202005%20ANNU.pdf,atr,nodes,ERROR
Chilmark,2005,http://chilmarkma.gov/Pages/ChilmarkMA_Annual/2005%20annual%20reports/MV%20SHELLFISH%20GROUP%202005%20ANN.pdf,atr,nodes,ERROR
Chilmark,2005,http://chilmarkma.gov/Pages/ChilmarkMA_Annual/2005%20annual%20reports/SHELLFISH%20WARDEN%202005%20ANNUA.pdf,atr,nodes,ERROR
Chilmark,2005,http://chilmarkma.gov/Pages/ChilmarkMA_Annual/2005%20annual%20reports/TRI-TOWN%20AMBULANCE%202005%20ANN.pdf,atr,nodes,ERROR
Chilmark,2005,http://chilmarkma.gov/Pages/ChilmarkMA_Treasurer/CemeteryTreasTown%20Report2005.pdf,atr,nodes,ERROR
Chilmark,2005,http://chilmarkma.gov/Pages/ChilmarkMA_Treasurer/LibraryTresTownReport2005.pdf,atr,nodes,ERROR
Chilmark,2005,http://www.chilmarkma.gov/Pages/ChilmarkMA_Annual/2005%20annual%20reports/2005BoardofHealthAnnualRepo.pdf,atr,nodes,ERROR
Chilmark,2005,http://www.chilmarkma.gov/Pages/ChilmarkMA_Annual/2005%20annual%20reports/BEACH%20COMMITTEE%202005%20ANNUAL.pdf,atr,nodes,ERROR
Chilmark,2005,http://www.chilmarkma.gov/Pages/ChilmarkMA_Annual/2005%20annual%20reports/BOARD%20OF%20SELECTMEN%202005%20ANN.pdf,atr,nodes,ERROR
Chilmark,2005,http://www.chilmarkma.gov/Pages/ChilmarkMA_Annual/2005%20annual%20reports/BUILDING%20INSPECTOR%202005%20ANN.pdf,atr,nodes,ERROR
Chilmark,2005,http://www.chilmarkma.gov/Pages/ChilmarkMA_Annual/2005%20annual%20reports/CHILMARK%202005%20BALANCE%20SHEET.pdf,atr,nodes,ERROR
Chilmark,2005,http://www.chilmarkma.gov/Pages/ChilmarkMA_Annual/2005%20annual%20reports/CHILMARK%202005%20REVENUE%20AND%20E.pdf,atr,nodes,ERROR
Chilmark,2005,http://www.chilmarkma.gov/Pages/ChilmarkMA_Annual/2005%20annual%20reports/DUKES%20COUNTY%20REGIONAL%20HOUSI.pdf,atr,nodes,ERROR
Chilmark,2005,http://www.chilmarkma.gov/Pages/ChilmarkMA_Annual/2005%20annual%20reports/PERSONNEL%20BOARD%202005%20ANNUAL.pdf,atr,nodes,ERROR
Chilmark,2005,http://www.chilmarkma.gov/Pages/ChilmarkMA_Annual/2005%20annual%20reports/SITE%20REVIEW%20COMMITTEE%202005%20.pdf,atr,nodes,ERROR
Chilmark,2005,http://www.chilmarkma.gov/Pages/ChilmarkMA_Annual/2005%20annual%20reports/SUPERINTENDENT%20OF%20STREETS%202.pdf,atr,nodes,ERROR
Chilmark,2005,http://www.chilmarkma.gov/Pages/ChilmarkMA_Annual/2005%20annual%20reports/UP-ISLAND%20REGIONAL%20SCHOOL%20D.pdf,atr,nodes,ERROR
Chilmark,2005,http://www.chilmarkma.gov/Pages/ChilmarkMA_Annual/2005%20annual%20reports/ZONING%20BOARD%20OF%20APPEALS%20200.pdf,atr,nodes,ERROR
Chilmark,2005,"http://www.chilmarkma.gov/Pages/ChilmarkMA_BBoard/Archived%20News/ElectionResultsApril27,2005.pdf",result,catalog,ERROR
Chilmark,2006,http://chilmarkma.gov/Pages/ChilmarkMA_Annual/2006%20annual%20reports/shellfish%20report.pdf,atr,nodes,ERROR
Chilmark,2006,http://www.chilmarkma.gov/Pages/ChilmarkMA_Annual/2006%20annual%20reports/Chilmark-W%20Tisbury_scope_cvrltr2.pdf,atr,nodes,ERROR
Chilmark,2006,http://www.chilmarkma.gov/Pages/ChilmarkMA_Annual/2006%20annual%20reports/exp%20atm%202007.pdf,atr,nodes,ERROR
Chilmark,2007,http://www.chilmarkma.gov/Pages/ChilmarkMA_Annual/2006%20annual%20reports/2007_03_21_10_50_39.pdf,atr,nodes,ERROR
Chilmark,2008,"http://chilmarkma.gov/Pages/ChilmarkMA_BBoard/Archived%20News/Ch.ElectionResultsApril30,2008.pdf",result,catalog,ERROR
Chilmark,2008,"http://www.chilmarkma.gov/Pages/ChilmarkMA_BBoard/Archived%20News/February5,2008ElectionResults.pdf",result,catalog,ERROR
Chilmark,2008,"http://www.chilmarkma.gov/Pages/ChilmarkMA_BBoard/Archived%20News/November4,2008ElectionResults.pdf",result,catalog,ERROR
Chilmark,2009,http://chilmarkma.gov/Pages/ChilmarkMA_TownMeeting/April2009ElectionResults.pdf,result,catalog,ERROR
Chilmark,2011,http://www.chilmarkma.gov/Pages/ChilmarkMA_SelectAgenda/2011Archives/04052011/MMA%202010%20Annual%20Report.pdf,atr,nodes,ERROR
Chilmark,2012,http://www.chilmarkma.gov/Pages/ChilmarkMA_Annual/2012%20Annual%20Reports/pub%20off%202012.pdf,atr,nodes,ERROR
Chilmark,2012,http://www.chilmarkma.gov/Pages/ChilmarkMA_BBoard/Archived%20News/2012%20Annual%20Report%20Press%20Release%20-%20FINAL.pdf,atr,nodes,ERROR
Chilmark,2013,http://chilmarkma.gov/Pages/ChilmarkMA_Annual/2013%20Annual%20Reports/1939%20DPW%20Menemsha%20Creek%20Lots.pdf,atr,nodes,ERROR
Chilmark,2013,http://chilmarkma.gov/Pages/ChilmarkMA_Annual/2013%20Annual%20Reports/5086931447_20140320_110555.pdf,atr,nodes,ERROR
Chilmark,2013,http://chilmarkma.gov/Pages/ChilmarkMA_Annual/2013%20Annual%20Reports/corrections%20to%20Chilmark%20Town%20Report%20pages%209-18%202013.pdf,atr,nodes,ERROR
Chilmark,2013,http://chilmarkma.gov/Pages/ChilmarkMA_Annual/2013%20Annual%20Reports/info@chilmarkma%20gov_20140407_101446.pdf,atr,nodes,ERROR
Chilmark,2013,http://chilmarkma.gov/Pages/ChilmarkMA_SelectAgenda/2013/04162013/IHT-AnnualReport2012-web.pdf,atr,nodes,ERROR
Chilmark,2013,http://www.chilmarkma.gov/Pages/ChilmarkMA_Annual/2013%20Annual%20Reports/TC%20FINAL%20Town%20Report%20Submission%202013.pdf,atr,nodes,ERROR
Chilmark,2013,http://www.chilmarkma.gov/Pages/ChilmarkMA_SelectAgenda/2013/08272013/2012%20Annual%20Report%20Press%20Release%20-%20FINAL.pdf,atr,nodes,ERROR
Chilmark,2014,http://chilmarkma.gov/Pages/ChilmarkMA_Annual/2013%20Annual%20Reports/2014ATM%20Exp2.pdf,atr,nodes,ERROR
Chilmark,2014,http://www.chilmarkma.gov/Pages/ChilmarkMA_Annual/2013%20Annual%20Reports/2014-04-25%20Town%20Line%20proposal.pdf,atr,nodes,ERROR
Chilmark,2015,http://chilmarkma.gov/Pages/ChilmarkMA_SelectAgenda/2015/10062015/landfill%20solar%20array%202015%20Annual%20Report.pdf,atr,nodes,ERROR
Chilmark,2015,http://chilmarkma.gov/Pages/ChilmarkMA_SelectAgenda/2015/10062015/monthly%20solar%202015%20Annual%20Report%20(2).pdf,atr,nodes,ERROR
Chilmark,2016,http://www.chilmarkma.gov/Pages/ChilmarkMA_SelectAgenda/2016/10042016/CVEC%20Annual%20Report%20FY16.pdf,atr,nodes,ERROR
Chilmark,2016,"http://www.chilmarkma.gov/pages/ChilmarkMA_Clerk/April27,2016TownElectionResults.pdf",result,catalog,ERROR
Marshfield,2008,http://marshfield-ma.gov/Collateral/Documents/English-US/accounting/TA-Town-Report-2008.pdf,atr,nodes,ERROR
Marshfield,2009,http://marshfield-ma.gov/Collateral/Documents/English-US/accounting/TA-Town-Report-2009.pdf,atr,nodes,ERROR
Marshfield,2009,http://marshfield-ma.gov/Collateral/Documents/English-US/administration/2009annualreport.pdf,atr,nodes,ERROR
Marshfield,2009,http://marshfield-ma.gov/Collateral/Documents/English-US/administration/townreport-2009-sectionI.pdf,atr,nodes,ERROR
Marshfield,2009,http://marshfield-ma.gov/Collateral/Documents/English-US/administration/townreport-2009-sectionII.pdf,atr,nodes,ERROR
Marshfield,2009,http://marshfield-ma.gov/Collateral/Documents/English-US/administration/townreport-2009-sectionIII.pdf,atr,nodes,ERROR
Marshfield,2009,http://marshfield-ma.gov/Collateral/Documents/English-US/administration/townreport-2009-sectionIV.pdf,atr,nodes,ERROR
Marshfield,2009,http://marshfield-ma.gov/Collateral/Documents/English-US/administration/townreport-2009-sectionV-1.pdf,atr,nodes,ERROR
Marshfield,2009,http://marshfield-ma.gov/Collateral/Documents/English-US/administration/townreport-2009-sectionV-2.pdf,atr,nodes,ERROR
Marshfield,2009,http://marshfield-ma.gov/Collateral/Documents/English-US/administration/townreport-2009-tableofcontents.pdf,atr,nodes,ERROR
Marshfield,2009,https://marshfield-ma.gov/government/select_board/Binder2.pdf?t=202602021719210,atr,nodes,ERROR
Marshfield,2010,http://marshfield-ma.gov/Collateral/Documents/English-US/accounting/TA-Town-Report-2010.pdf,atr,nodes,ERROR
Marshfield,2010,http://marshfield-ma.gov/Collateral/Documents/English-US/administration/MARSHFIELD2010TOWNREPORT.pdf,atr,nodes,ERROR
Marshfield,2010,https://marshfield-ma.gov/government/select_board/2010_annual_report_-_pdf.pdf?t=202503281418370,atr,nodes,ERROR
Marshfield,2011,http://marshfield-ma.gov/Collateral/Documents/English-US/administration/MARSHFIELD2011TOWNREPORT-WEBCOPY.pdf,atr,nodes,ERROR
Marshfield,2011,https://marshfield-ma.gov/government/select_board/2011_annual_report_-_pdf.pdf?t=202503281417340,atr,nodes,ERROR
Marshfield,2012,http://marshfield-ma.gov/Collateral/Documents/English-US/townclerk/OFFICIAL%20ELECTION%20RESULTS-11%2006%202012.pdf,result,catalog,ERROR
Marshfield,2012,https://marshfield-ma.gov/government/select_board/2012_annual_report_-_pdf.pdf?t=202503281416150,atr,nodes,ERROR
Marshfield,2013,https://marshfield-ma.gov/government/select_board/2013_annual_report_-_pdf.pdf?t=202503281415310,atr,nodes,ERROR
Marshfield,2014,http://marshfield-ma.gov/Collateral/Documents/English-US/administration/townreport2014.pdf,atr,nodes,ERROR
Marshfield,2014,https://marshfield-ma.gov/government/select_board/2014_annual_report_-pdf.pdf?t=202503281414440,atr,nodes,ERROR
Marshfield,2015,https://marshfield-ma.gov/government/select_board/2015_annual_report_-_pdf.pdf?t=202503281413280,atr,nodes,ERROR
Marshfield,2016,https://marshfield-ma.gov/government/select_board/marshfield_2016_tr-web_copy.pdf?t=202503281412160,atr,nodes,ERROR
Marshfield,2017,https://marshfield-ma.gov/government/select_board/marshfield_2017_tr-web_copy.pdf?t=202503281411280,atr,nodes,ERROR
Marshfield,2018,https://marshfield-ma.gov/government/select_board/marshfield_2018_tr-web_copy.pdf?t=202503281410320,atr,nodes,ERROR
Marshfield,2019,https://marshfield-ma.gov/government/select_board/marshfield_2019_tr-web_copy.pdf?t=202503281234300,atr,nodes,ERROR
Marshfield,2020,https://marshfield-ma.gov/government/select_board/marshfield_2020_tr_web.pdf?t=202503281233530,atr,nodes,ERROR
Taunton,2015,http://www.taunton-ma.gov/sites/tauntonma/files/uploads/official_city_election_results_by_ward_11-3-2015_0.pdf,result,catalog,ERROR
Taunton,2015,http://www.taunton-ma.gov/sites/tauntonma/files/uploads/officialcity_election_results_total_11-3-2015_0.pdf,result,catalog,ERROR
Eastham,2012,http://www.eastham-ma.gov/Public_Documents/EasthamMA_Clerk/Election%20Results/2012%20Annual%20Town%20Election%20Results.pdf,result,catalog,ERROR
Eastham,2013,http://www.eastham-ma.gov/Public_Documents/EasthamMA_Clerk/Election%20Results/2013%20Annual%20Town%20Election%20Results.pdf,result,catalog,ERROR
Eastham,2014,http://www.eastham-ma.gov/Public_Documents/EasthamMA_Clerk/Election%20Results/2014%20Annual%20Town%20Election%20Results.pdf,result,catalog,ERROR
Eastham,2014,https://www.eastham-ma.gov/sites/g/files/vyhlif4371/f/pages/annual_town_report_2014.pdf,atr,nodes,ERROR
Eastham,2015,http://www.eastham-ma.gov/Public_Documents/EasthamMA_Clerk/Election%20Results/2015%20Annual%20Town%20Election%20Results.pdf,result,catalog,ERROR
Eastham,2015,https://www.eastham-ma.gov/sites/g/files/vyhlif4371/f/pages/annual_report_2015.pdf,atr,nodes,ERROR
Eastham,2016,http://www.eastham-ma.gov/Public_Documents/EasthamMA_Clerk/2016%20Annual%20Town%20Election%20Results.pdf,result,catalog,ERROR
Eastham,2016,http://www.eastham-ma.gov/Public_Documents/EasthamMA_Clerk/Election%20Results/2016%20Annual%20Town%20Election%20Results.pdf,result,catalog,ERROR
Eastham,2016,https://www.eastham-ma.gov/sites/g/files/vyhlif4371/f/pages/annual_report_from_cd-2016.pdf,atr,nodes,ERROR
Eastham,2017,https://www.eastham-ma.gov/sites/g/files/vyhlif4371/f/pages/2017_eastham_annual_report.pdf,atr,nodes,ERROR
Eastham,2018,https://www.eastham-ma.gov/sites/g/files/vyhlif4371/f/pages/eastham_annual_report_2018_0.pdf,atr,nodes,ERROR
Eastham,2018,https://www.eastham-ma.gov/sites/g/files/vyhlif4371/f/uploads/annualreport_2018_layeredsystems.pdf,atr,nodes,ERROR
Eastham,2019,https://www.eastham-ma.gov/sites/g/files/vyhlif4371/f/pages/2019_eastham_annual_report.pdf,atr,nodes,ERROR
Eastham,2020,https://www.eastham-ma.gov/sites/g/files/vyhlif4371/f/pages/2020_eastham_annual_report.pdf,atr,nodes,ERROR
Truro,2013,http://www.truro-ma.gov/sites/truroma/files/mma_award_town_report_2013.pdf,atr,nodes,ERROR
Truro,2015,http://www.truro-ma.gov/sites/truroma/files/file/file/may_12_2015_election_results.pdf,result,catalog,ERROR
Truro,2016,http://www.truro-ma.gov/sites/truroma/files/election_results_november_8_2016.pdf,result,catalog,ERROR
Truro,2016,http://www.truro-ma.gov/sites/truroma/files/file/file/election_results_november_8_2016.pdf,result,catalog,ERROR
Truro,2016,https://www.truro-ma.gov/sites/g/files/vyhlif3936/f/file/file/annual_town_report_2016.pdf,atr,nodes,ERROR
Truro,2016,https://www.truro-ma.gov/sites/g/files/vyhlif9766/f/file/file/annual_town_report_2016.pdf,atr,nodes,ERROR
Truro,2016,https://www.truro-ma.gov/sites/g/files/vyhlif9766/f/pages/annual_town_report_2016.pdf,atr,nodes,ERROR
Truro,2017,https://www.truro-ma.gov/sites/g/files/vyhlif9766/f/pages/annual_town_report_2017.pdf,atr,nodes,ERROR
Truro,2017,https://www.truro-ma.gov/sites/g/files/vyhlif9766/f/uploads/annual_town_report_2017.pdf,atr,nodes,ERROR
Truro,2019,https://www.truro-ma.gov/sites/g/files/vyhlif9766/f/pages/2019_annual_town_report_.pdf,atr,nodes,ERROR
Truro,2019,https://www.truro-ma.gov/sites/g/files/vyhlif9766/f/uploads/2019_annual_town_report_.pdf,atr,nodes,ERROR
Lowell,2019,https://www.lowellma.gov/DocumentCenter/View/9579,result,catalog,NOT_PDF
Foxborough,2012,http://www.foxboroughma.gov/Pages/FoxboroughMA_Clerk/elections/S019C7E6C.0/11-6-2012%20unofficial%20elec%20results.pdf,result,catalog,ERROR
Foxborough,2014,http://www.foxboroughma.gov/Pages/FoxboroughMA_Clerk/elections/S01D58E43.0/5-5-2014%20ATE%20Election%20Results.pdf,result,catalog,ERROR
Stoughton,2017,http://www.stoughton.org:80/sites/stoughtonma/files/uploads/04-04-2017_election_results-draft.pdf,result,catalog,ERROR
Groton,2002,https://portal.grotonma.gov/storage/Election_Information/Election%20Results/2002_Municipal_Election_Results.pdf,result,catalog,ERROR
Groton,2003,https://portal.grotonma.gov/storage/Election_Information/Election%20Results/2003_Municipal_Election_Results.pdf,result,catalog,ERROR
Groton,2004,https://portal.grotonma.gov/storage/Election_Information/Election%20Results/2004_Municipal_Election_Results.pdf,result,catalog,ERROR
Groton,2005,https://portal.grotonma.gov/storage/Election_Information/Election%20Results/2005_Annual_Town_Election_Results.pdf,result,catalog,ERROR
Groton,2005,https://portal.grotonma.gov/storage/Election_Information/Election%20Results/2005_Municipal_Election_Results.pdf,result,catalog,ERROR
Groton,2006,https://portal.grotonma.gov/storage/Election_Information/Election%20Results/2006_Democratic_Unofficial_Results.pdf,result,catalog,ERROR
Groton,2006,https://portal.grotonma.gov/storage/Election_Information/Election%20Results/2006_Municipal_Election_Results.pdf,result,catalog,ERROR
Groton,2006,https://portal.grotonma.gov/storage/Election_Information/Election%20Results/2006_Town_Election_Results.pdf,result,catalog,ERROR
Groton,2007,https://portal.grotonma.gov/storage/Election_Information/Election%20Results/2007_Municipal_Election_Results.pdf,result,catalog,ERROR
Groton,2008,https://portal.grotonma.gov/storage/Election_Information/Election%20Results/2008-05-20_Official_Results.pdf,result,catalog,ERROR
Groton,2008,https://portal.grotonma.gov/storage/Election_Information/Election%20Results/2008-09-16_Official_Results.pdf,result,catalog,ERROR
Groton,2008,https://portal.grotonma.gov/storage/Election_Information/Election%20Results/2008-10-07_Official_Results.pdf,result,catalog,ERROR
Groton,2008,https://portal.grotonma.gov/storage/Election_Information/Election%20Results/2008-11-04_Official_Results.pdf,result,catalog,ERROR
Groton,2008,https://portal.grotonma.gov/storage/Election_Information/Election%20Results/2008_Annual_Town_Election.pdf,result,catalog,ERROR
Groton,2009,https://portal.grotonma.gov/storage/Election_Information/Election%20Results/2009_Annual_Town_Election_Results.pdf,result,catalog,ERROR
Groton,2010,https://portal.grotonma.gov/storage/Election_Information/Election%20Results/2010_Annual_Town_Election.pdf,result,catalog,ERROR
Groton,2010,https://portal.grotonma.gov/storage/Election_Information/Election%20Results/2010_Annual_Town_Election_Results.pdf,result,catalog,ERROR
Groton,2010,https://portal.grotonma.gov/storage/Election_Information/Election%20Results/2010_January_Senate_Vacancy_Results.pdf,result,catalog,ERROR
Groton,2010,https://portal.grotonma.gov/storage/Election_Information/Election%20Results/2010_Primary_Results.pdf,result,catalog,ERROR
Groton,2011,https://portal.grotonma.gov/storage/Election_Information/Election%20Results/2011_Annual_Town_Election_Results.pdf,result,catalog,ERROR
Groton,2012,https://portal.grotonma.gov/storage/Election_Information/Election%20Results/2012_Annual_Town_Election_Final_Results.pdf,result,catalog,ERROR
Groton,2013,https://portal.grotonma.gov/storage/Election_Information/Election%20Results/2013_Annual_Town_Election_Final_Results.pdf,result,catalog,ERROR
Groton,2014,https://portal.grotonma.gov/storage/Election_Information/Election%20Results/2014_Annual_Town_Election_Final_Results.pdf,result,catalog,ERROR
Groton,2015,https://portal.grotonma.gov/storage/Election_Information/Election%20Results/2015_Annual_Town_Election_Final_Results.pdf,result,catalog,ERROR
Groton,2016,https://portal.grotonma.gov/storage/Election_Information/Election%20Results/2016_Annual_Town_Election_Final_Results.pdf,result,catalog,ERROR
Groton,2017,https://portal.grotonma.gov/storage/Election_Information/Election%20Results/2017_Annual_Town_election_Final_Results.pdf,result,catalog,ERROR
Groton,2018,https://portal.grotonma.gov/storage/Election_Information/Election%20Results/2018_Annual_Town_Election_Final_Results.pdf,result,catalog,ERROR
Groton,2019,https://portal.grotonma.gov/storage/Election_Information/Election%20Results/2019_Annual_Town_Election_Final_Results.pdf,result,catalog,ERROR
Groton,2020,https://portal.grotonma.gov/storage/Election_Information/Election%20Results/2020_ATE_Final_Results.pdf,result,catalog,ERROR
Concord,2007,http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/MRHS%20Concord%2007.pdf,atr,nodes,ERROR
Concord,2008,http://www.concordma.gov/pages/ConcordMA_TownManager/town-reports/town-report-2008/Part-I-Officials.pdf,atr,nodes,ERROR
Concord,2008,http://www.concordma.gov/pages/ConcordMA_TownManager/town-reports/town-report-2008/Part-II-Selectmen.pdf,atr,nodes,ERROR
Concord,2008,http://www.concordma.gov/pages/ConcordMA_TownManager/town-reports/town-report-2008/Part-III-Town-Meeting.pdf,atr,nodes,ERROR
Concord,2008,http://www.concordma.gov/pages/ConcordMA_TownManager/town-reports/town-report-2008/Part-IV-General-Government.pdf,atr,nodes,ERROR
Concord,2008,http://www.concordma.gov/pages/ConcordMA_TownManager/town-reports/town-report-2008/Part-IX-Human-Services.pdf,atr,nodes,ERROR
Concord,2008,http://www.concordma.gov/pages/ConcordMA_TownManager/town-reports/town-report-2008/Part-V-Public-Safety.pdf,atr,nodes,ERROR
Concord,2008,http://www.concordma.gov/pages/ConcordMA_TownManager/town-reports/town-report-2008/Part-VI-Municipal-Light-Plant-and-Public-Works.pdf,atr,nodes,ERROR
Concord,2008,http://www.concordma.gov/pages/ConcordMA_TownManager/town-reports/town-report-2008/Part-VII-Community-Development.pdf,atr,nodes,ERROR
Concord,2008,http://www.concordma.gov/pages/ConcordMA_TownManager/town-reports/town-report-2008/Part-VIII-Schools.pdf,atr,nodes,ERROR
Concord,2008,http://www.concordma.gov/pages/ConcordMA_TownManager/town-reports/town-report-2008/Part-X-Finance.pdf,atr,nodes,ERROR
Concord,2010,"http://www.concordma.gov/pages/ConcordMA_TownManager/townreport07/11%20Finance,%20Table%2010,%20Chapter%20land.pdf",atr,nodes,ERROR
Concord,2011,http://www.concordma.gov/pages/ConcordMA_TownClerk/voteinfo/Town%20Election%20Official%20Tally%20March%202011.pdf,result,catalog,ERROR
Concord,2012,"http://concordma.gov/pages/ConcordMA_TownClerk/voteinfo/Town%20Election%20March%206,%202012%20Official%20Tally.pdf",result,catalog,ERROR
Concord,2013,http://www.concordma.gov/Pages/ConcordMA_BComm/2013%20Town%20Report.pdf,atr,nodes,ERROR
Concord,2013,http://www.concordma.gov/pages/ConcordMA_TownClerk/voteinfo/Official%20Tally%20April%2030%202013%20Final.pdf,result,catalog,ERROR
