municipality,year,url,alt_url
Mashpee,2021,https://mashpeema.gov/DocumentCenter/View/2161/Combined-Workshop-Results-Natural-Systems-Community-Systems-and-Built-Systems,
Mashpee,2022,https://mashpeema.gov/DocumentCenter/View/2162/Survey-Results,
Mashpee,2024,https://mashpeema.gov/DocumentCenter/View/2162/Survey-Results,
Mattapoisett,2021,https://www.mattapoisett.net/sites/g/files/vyhlif3436/f/uploads/copy_of_ate_05.16.23_official_results.pdf,
Mattapoisett,2022,https://www.mattapoisett.net/sites/g/files/vyhlif3436/f/uploads/copy_of_ate_05.16.23_official_results.pdf,
Mattapoisett,2024,https://www.mattapoisett.net/sites/g/files/vyhlif3436/f/uploads/copy_of_ate_05.16.23_official_results.pdf,
Mattapoisett,2026,https://www.mattapoisett.net/sites/g/files/vyhlif3436/f/uploads/copy_of_ate_05.16.23_official_results.pdf,
Medfield,2021,https://www.town.medfield.net/DocumentCenter/View/5567/Special-Town-Election---Medfield-11-15-2021-Official-Results,
Medford,2021,https://resources.finalsite.net/images/t_file_download/v1652905149/springbranchisdcom/ijcimabjoftsvrykyxhl/PineyPoint-AllCanvassReports.pdf,
Medway,2026,https://storage.googleapis.com/juniper-media-library/117/2024/08/09.06.22_republican_election_results_cert._official.pdf,
Merrimac,2021,http://www.townofmerrimac.com/DocumentCenter/View/1184/040318-air-monitoring-results,
Merrimac,2022,http://www.townofmerrimac.com/DocumentCenter/View/1184/040318-air-monitoring-results,
Merrimac,2023,http://www.townofmerrimac.com/DocumentCenter/View/1184/040318-air-monitoring-results,
Merrimac,2024,https://townofmerrimac.com/wp-content/uploads/2024/03/Preliminary-Results-Pres-Primary-3.5.2024.docx,
Merrimac,2026,http://www.townofmerrimac.com/DocumentCenter/View/1184/040318-air-monitoring-results,
Methuen,2023,https://methuen.gov/DocumentCenter/View/4874/Official-Certified-Municipal-Election-Results--11425-PDF,
Millis,2021,https://www.millisma.gov/sites/g/files/vyhlif901/f/news/un.results_pres.primary_libertarian_tally.pdf,
Millis,2022,https://www.millisma.gov/sites/g/files/vyhlif901/f/news/un.results_pres.primary_democrat_tally.pdf,
Millis,2023,https://www.millisma.gov/sites/g/files/vyhlif901/f/news/un.results_pres.primary_democrat_tally.pdf,
Millis,2024,https://www.millisma.gov/sites/g/files/vyhlif901/f/news/un.results_pres.primary_libertarian_tally.pdf,
Millis,2026,https://www.millisma.gov/sites/g/files/vyhlif901/f/news/un.results_pres.primary_libertarian_tally.pdf,
Millville,2024,https://www.millvillema.org/sites/g/files/vyhlif906/f/uploads/annual_town_election_results_4-5-2021_0.pdf,
Millville,2026,https://www.millvillema.org/sites/g/files/vyhlif906/f/uploads/annual_town_election_results_4-5-2021_0.pdf,
Monson,2021,https://monson-ma.gov/DocumentCenter/View/3019/Monson-Annual-Town-Election-Official-Results-06-10-25,
Monson,2022,https://www.monson-ma.gov/DocumentCenter/View/1851/Monson-Annual-Town-Election-Results-06-11-24,
Monterey,2021,http://montereyma.gov/Public_Documents/MontereyMA_TownClerk/electionresultsmay2014.pdf,
Monterey,2024,http://montereyma.gov/Public_Documents/MontereyMA_TownClerk/2015townelecresults.pdf,
Monterey,2026,http://montereyma.gov/Public_Documents/MontereyMA_TownClerk/electionresultsmay2014.pdf,
Montgomery,2022,https://montgomeryma.gov/wp-content/uploads/2024/11/11.5.24-UNOFFICIAL-RESULTS.pdf,
Montgomery,2026,https://montgomeryma.gov/wp-content/uploads/2024/11/11.5.24-UNOFFICIAL-RESULTS.pdf,
Mount Washington,2022,https://mountwashington-ma.gov/download/town_clerk/election_results/2012-Election-Results.pdf,
Mount Washington,2024,https://mountwashington-ma.gov/download/town_clerk/election_results/2018-05-08-Election-Results.pdf,
Mount Washington,2026,https://mountwashington-ma.gov/download/town_clerk/election_results/2018-05-08-Election-Results.pdf,
Nahant,2021,https://nahant.org/wp-content/uploads/2024/04/ATE-UNOFFICIAL-RESULTS.pdf,
Nahant,2022,https://nahant.org/wp-content/uploads/2022/11/Nahant-OSRP-Community-Survey-Results.pdf,
Nahant,2023,https://nahant.org/wp-content/uploads/2025/06/ATE-UNOFFICIAL-RESULTS-2026.pdf,
Nantucket,2021,https://nantucket-current.nyc3.cdn.digitaloceanspaces.com/assets/CI-Relay-Carnival-Results.pdf,
Natick,2026,https://natickma.gov/DocumentCenter/View/21931/Recount-Results---April-17-2026,
Needham,2023,https://www.needhamma.gov/DocumentCenter/View/43092/2023-Annual-Town-Election-Official-Tally-Sheet?bidId=,
Needham,2024,http://www.needhamma.gov/DocumentCenter/View/25579/Official-Tally-Sheet-Annual-Town-Election-41222-003?fbclid=IwAR173YC4drODbArs_8zIYkCh5eA1fG-K4dS9NJTtouzOsnQiCrJfTDheDnk,
New Ashford,2021,http://newashford-ma.us/wp-content/uploads/2018/05/2018NewAshfordTownElectionsResults.pdf,
New Ashford,2022,http://newashford-ma.us/wp-content/uploads/2018/05/2018NewAshfordTownElectionsResults.pdf,
New Ashford,2024,http://newashford-ma.us/wp-content/uploads/2018/05/2018NewAshfordTownElectionsResults.pdf,
New Ashford,2025,http://newashford-ma.us/wp-content/uploads/2018/05/2018NewAshfordTownElectionsResults.pdf,
New Ashford,2026,http://newashford-ma.us/wp-content/uploads/2018/05/2018NewAshfordTownElectionsResults.pdf,
New Marlborough,2021,https://newmarlboroughma.gov/DocumentCenter/View/250/Survey-Results-Presentation-All-Respondents,
New Marlborough,2026,https://www.newmarlboroughma.gov/sites/g/files/vyhlif4771/f/news/official_results_of_annual_town_election_5.13.24_0.pdf,
Newbury,2021,https://www.townofnewbury.org/sites/g/files/vyhlif951/f/news/official_election_results_11.5.2024.pdf,
Newbury,2023,https://www.townofnewbury.org/sites/g/files/vyhlif951/f/news/official_election_results_11.5.2024.pdf,
Newton,2021,http://www.newtonma.gov:80/documents/election/UnofficialElectionResultsNovember42014.pdf,
Norfolk,2026,http://norfolk.ma.us/assets/files/boards-and-committees/b-1-zoning-district-working-committee/2019-05-01-norfolk-town-center-online-survey-results.pdf,
North Brookfield,2026,https://northbrookfield.net/DocumentCenter/View/6659/Annual-Town-Election-Results-May-7-2012,
Northfield,2022,https://www.northfieldma.gov/DocumentCenter/View/491/Economic-Development-Community-Survey---Summary-of-Results-PDF,
Norton,2021,https://www.nortonma.org/sites/g/files/vyhlif3606/f/news/2021_massbioed_biomanufacturing_technician_apprenticeship_results.pdf,
Norwell,2022,https://townofnorwell.net/departments/water_department/Documents/Departments/Water Department/Documents/Test Results/PFAS 2-5-26.pdf?t=202607200824490,
Norwell,2024,https://townofnorwell.net/departments/water_department/Documents/Departments/Water Department/Documents/Test Results/PFAS 2-5-26.pdf?t=202607200824490,
