municipality,year,url,kind,pool,pages
Rowe,2000,https://rowe-ma.gov/files/2000_Annual_Town_Report.pdf,atr,nodes,76
Rowe,2001,https://rowe-ma.gov/files/2001_Annual_Town_Report.pdf,atr,nodes,72
Rowe,2002,https://rowe-ma.gov/files/2002_Annual_Town_Report.pdf,atr,nodes,70
Rowe,2003,https://rowe-ma.gov/files/2003_Annual_Town_Report.pdf,atr,nodes,96
Rowe,2004,https://rowe-ma.gov/files/2004_Annual_Town_Report.pdf,atr,nodes,98
Rowe,2005,https://rowe-ma.gov/files/2005_Annual_Town_Report.pdf,atr,nodes,108
Rowe,2006,https://rowe-ma.gov/files/2006_Annual_Town_Report.pdf,atr,nodes,108
Rowe,2007,https://rowe-ma.gov/files/2007_Annual_Town_Report.pdf,atr,nodes,92
Rowe,2008,https://rowe-ma.gov/files/2008_Annual_Town_Report.pdf,atr,nodes,110
Rowe,2009,https://rowe-ma.gov/files/2009_Annual_Town_Report.pdf,atr,nodes,142
Rowe,2010,https://rowe-ma.gov/files/2010_Annual_Town_Report.pdf,atr,nodes,122
Rowe,2011,https://rowe-ma.gov/files/2011_Annual_Town_Report.pdf,atr,nodes,126
Rowe,2013,https://rowe-ma.gov/files/CON_2013_Annual_Report-CON_2013_Annual_Report.pdf,atr,nodes,2
Rowe,2013,https://rowe-ma.gov/news/newsfile_10_Rowe_Annual_Town_Election_results_5-18-2013.pdf,result,catalog,2
Rowe,2020,https://rowe-ma.gov/files/2020-06-27_Local_Election_Results.pdf,result,catalog,1
Rowe,2020,https://rowe-ma.gov/news/newsfile_1081_2020-06-27_Local_Election_Results.pdf,result,catalog,1
Springfield,2004,https://www3.springfield-ma.gov/elections/fileadmin/Past_Election_Results/Past_Election_Results_2004/2004_STATE_PRIM_PCT_3_4.pdf,result,catalog,48
Springfield,2010,https://www3.springfield-ma.gov/elections/fileadmin/Past_Election_Results/Election_Results_2010/RESULTS_WARD_5_11022010.pdf,result,catalog,16
Springfield,2010,https://www3.springfield-ma.gov/elections/fileadmin/Past_Election_Results/Election_Results_2010/RESULTS_WARD_6_11022010.pdf,result,catalog,13
Westford,2003,https://www.westfordma.gov/DocumentCenter/View/1249,result,catalog,1
Westford,2004,https://www.westfordma.gov/DocumentCenter/View/1240,result,catalog,1
Westford,2004,https://www.westfordma.gov/DocumentCenter/View/1241,result,catalog,1
Westford,2007,https://www.westfordma.gov/DocumentCenter/View/1238,result,catalog,1
Westford,2010,https://westfordma.gov/ImageRepository/Document?documentID=132,result,catalog,1
Westford,2010,https://www.westfordma.gov/DocumentCenter/View/1223,result,catalog,1
Westford,2011,https://www.westfordma.gov/DocumentCenter/View/1201,result,catalog,1
Westford,2012,https://www.westfordma.gov/DocumentCenter/View/1203,result,catalog,1
Westford,2012,https://www.westfordma.gov/DocumentCenter/View/1204,result,catalog,1
Westford,2015,https://www.westfordma.gov/DocumentCenter/View/1218,result,catalog,1
Westford,2016,https://www.westfordma.gov/DocumentCenter/View/1185,result,catalog,1
Westford,2020,https://www.westfordma.gov/DocumentCenter/View/9197,result,catalog,1
Boxford,2012,https://www.boxfordma.gov/DocumentCenter/View/842,result,catalog,2
Boxford,2012,https://www.boxfordma.gov/DocumentCenter/View/842/Annual-Town-Election-Results-May-15-2012-PDF,result,catalog,2
Boxford,2013,https://www.boxfordma.gov/DocumentCenter/View/840/Annual-Town-Election-Results-May-21-2013-PDF,result,catalog,2
Boxford,2014,https://www.boxfordma.gov/DocumentCenter/View/836/Annual-Town-Election-Results-May-20-2014-PDF,result,catalog,2
Boxford,2018,https://www.boxfordma.gov/DocumentCenter/View/817/Results---Annual-Town-Election-May-15-2018-PDF,result,catalog,2
Boxford,2019,https://www.boxfordma.gov/DocumentCenter/View/812,result,catalog,2
Boxford,2019,https://www.boxfordma.gov/DocumentCenter/View/812/Results---Annual-Town-Election-May-21-2019-PDF,result,catalog,2
Needham,2020,https://needhamma.gov/DocumentCenter/View/20834,result,catalog,1
Needham,2020,https://needhamma.gov/DocumentCenter/View/20835,result,catalog,1
Marlborough,2001,https://marlborough-ma.gov/DocumentCenter/View/214/2001-11-27-Recount-of-Municipal-Election-Results-PDF,result,catalog,1
Marlborough,2003,https://marlborough-ma.gov/DocumentCenter/View/215/2003-10-07-Preliminary-Municipal-Election-Results-PDF,result,catalog,1
Marlborough,2005,https://marlborough-ma.gov/DocumentCenter/View/217/2005-10-04-Preliminary-Municipal-Election-Results-PDF,result,catalog,1
Marlborough,2008,https://marlborough-ma.gov/DocumentCenter/View/220/2008-05-06-Special-Municipal-Ward-5-Election-Results-PDF,result,catalog,1
Marlborough,2009,https://marlborough-ma.gov/DocumentCenter/View/221/2009-10-06-Preliminary-Municipal-Election-Results-PDF,result,catalog,1
Marlborough,2010,https://marlborough-ma.gov/DocumentCenter/View/223/2010-06-15-Special-Preliminary-Municipal-Ward-4-Election-Results-PDF,result,catalog,1
Marlborough,2010,https://marlborough-ma.gov/DocumentCenter/View/224/2010-07-13-Special-Municipal-Ward-4-Election-Results-PDF,result,catalog,1
Marlborough,2011,https://marlborough-ma.gov/DocumentCenter/View/225/2011-10-04-Preliminary-Municipal-Election-Results-PDF,result,catalog,1
Marlborough,2015,https://marlborough-ma.gov/DocumentCenter/View/228/2015-10-06-Preliminary-Municipal-Election-Results-PDF,result,catalog,1
Marlborough,2017,https://marlborough-ma.gov/DocumentCenter/View/230/2017-10-10-Preliminary-Municipal-Election-Results-PDF,result,catalog,1
Marlborough,2019,https://marlborough-ma.gov/DocumentCenter/View/232/2019-10-08-Preliminary-Municipal-Election-Results-PDF,result,catalog,1
Tyngsborough,2016,https://tyngsboroughma.gov/DocumentCenter/View/757,result,catalog,2
Tyngsborough,2018,https://tyngsboroughma.gov/ImageRepository/Document?documentID=180,result,catalog,1
Tyngsborough,2020,https://tyngsboroughma.gov/ImageRepository/Document?documentID=182,result,catalog,1
Beverly,2018,https://beverlyma.gov/DocumentCenter/View/123/November-6-2018-Election-Official-Results-PDF,result,catalog,15
Beverly,2018,https://www.beverlyma.gov/DocumentCenter/View/123/November-6-2018-Certified-Election-Results-PDF,result,catalog,15
Beverly,2018,https://www.beverlyma.gov/DocumentCenter/View/123/November-6-2018-Election-Official-Results-PDF?bidId=,result,catalog,15
Belmont,2005,https://belmont-ma.gov/DocumentCenter/View/1474/November-14-2005-Debt-Exclusion---Senior-Center-Election-Results-PDF,result,catalog,1
Belmont,2005,https://www.belmont-ma.gov/DocumentCenter/View/1473/April-4-2005-Annual-Town-Election-Results-PDF,result,catalog,6
Belmont,2006,https://belmont-ma.gov/DocumentCenter/View/9392/April-3-2006-Annual-Election-Results-with-Override,result,catalog,8
Belmont,2008,https://belmont-ma.gov/DocumentCenter/View/1477/June-9-2008-Special-Override-Election-Results-PDF,result,catalog,1
Belmont,2009,https://belmont-ma.gov/DocumentCenter/View/1483/June-8-2009-Debt-Exclusion---Wellington-School-Election-Results-PDF,result,catalog,1
Belmont,2009,https://www.belmont-ma.gov/DocumentCenter/View/1481/April-6-2009-Annual-Town-Election-Results-Unofficial-PDF,result,catalog,11
Belmont,2010,https://www.belmont-ma.gov/DocumentCenter/View/1485/June-14-2010-Special-Override-Election-Results-Official-PDF,result,catalog,2
Belmont,2014,https://belmont-ma.gov/DocumentCenter/View/1503/April-28-2014-Precinct-3-Recount-Results-Official-PDF,result,catalog,1
Belmont,2015,https://belmont-ma.gov/ImageRepository/Document?documentID=257,result,catalog,4
Belmont,2016,https://belmont-ma.gov/DocumentCenter/View/1512/September-20-2016-District-Wide-Election-Results-Provided-by-Minuteman-Regional-High-School-District-PDF,result,catalog,1
Belmont,2016,https://belmont-ma.gov/DocumentCenter/View/219,result,catalog,1
Belmont,2016,https://belmont-ma.gov/ImageRepository/Document?documentID=256,result,catalog,4
Belmont,2016,https://www.belmont-ma.gov/DocumentCenter/View/1559/September-20-2016-Minuteman-Regional-High-School-Election-Results-Official-PDF,result,catalog,1
Belmont,2017,https://belmont-ma.gov/ImageRepository/Document?documentID=255,result,catalog,1
Belmont,2018,https://belmont-ma.gov/ImageRepository/Document?documentID=268,result,catalog,1
Belmont,2019,https://belmont-ma.gov/ImageRepository/Document?documentID=254,result,catalog,6
Belmont,2020,https://belmont-ma.gov/ImageRepository/Document?documentID=253,result,catalog,1
Amherst,2013,https://www.amherstma.gov/DocumentCenter/View/22542/2013-Annual-Town-Election-Results---Unofficial?bidId=,result,catalog,6
Amherst,2016,https://amherstma.gov/DocumentCenter/View/34915,result,catalog,1
Amherst,2018,https://amherstma.gov/DocumentCenter/View/44503/2018-TMAC-Election-Results,result,catalog,1
Amherst,2018,https://amherstma.gov/DocumentCenter/View/44504/2018-TMCC-Election-Results,result,catalog,1
Amherst,2018,https://www.amherstma.gov/DocumentCenter/View/44503,result,catalog,1
Amherst,2018,https://www.amherstma.gov/DocumentCenter/View/44503/2018-TMAC-Election-Results?bidId=,result,catalog,1
Amherst,2018,https://www.amherstma.gov/DocumentCenter/View/44504,result,catalog,1
Amherst,2018,https://www.amherstma.gov/DocumentCenter/View/44504/2018-TMCC-Election-Results?bidId=,result,catalog,1
Amherst,2018,https://www.amherstma.gov/DocumentCenter/View/44579/2018-TMAC-Election-Results?bidId=,result,catalog,1
Amherst,2018,https://www.amherstma.gov/DocumentCenter/View/45823/Nov-6-2018-Town-Election-Unofficial-Results,result,catalog,6
Amherst,2018,https://www.amherstma.gov/DocumentCenter/View/45838/2018-Town-Election---townwide-results---unofficial,result,catalog,1
Medfield,2003,https://town.medfield.net/DocumentCenter/View/948,result,catalog,1
Medfield,2017,https://town.medfield.net/DocumentCenter/View/3013,result,catalog,1
Medfield,2020,http://town.medfield.net/DocumentCenter/View/4306/May-2020-Town-Election-Results-Part-1pdf,result,catalog,1
Medfield,2020,https://www.town.medfield.net/DocumentCenter/View/4305/May-2020-Town-Election-Results-Part-2pdf,result,catalog,1
Medfield,2020,https://www.town.medfield.net/DocumentCenter/View/4306/May-2020-Town-Election-Results-Part-1pdf,result,catalog,1
Saugus,2015,https://www.saugus-ma.gov/DocumentCenter/View/809/2015-March-17---Recall-Election-Results-PDF,result,catalog,2
Saugus,2016,https://www.saugus-ma.gov/DocumentCenter/View/811/2016-March-1---Precincts-2-to-10-Results-Summary-PDF,result,catalog,40
Saugus,2016,https://www.saugus-ma.gov/DocumentCenter/View/813/2016-March-1---Precinct-1-Results-Summary-PDF,result,catalog,2
Saugus,2017,https://www.saugus-ma.gov/DocumentCenter/View/815/2017-June-20---Special-Local-Election-Results-PDF,result,catalog,1
Dighton,2002,https://dighton-ma.gov/DocumentCenter/View/2002,result,catalog,1
Dighton,2003,https://dighton-ma.gov/DocumentCenter/View/2003,result,catalog,1
Dighton,2004,https://dighton-ma.gov/DocumentCenter/View/2004/POST-ELECTION-TABULATION-SESSION-11822-updated-111422,result,catalog,1
New Bedford,2015,https://newbedford-ma.s3.amazonaws.com/wp-content/uploads/sites/36/20191219201517/June_23_2015_Election_results.pdf,result,catalog,1
Buckland,2019,https://www.town.buckland.ma.us/sites/g/files/vyhlif356/f/uploads/2019_annual_report.pdf,atr,nodes,74
Buckland,2020,https://www.town.buckland.ma.us/sites/g/files/vyhlif356/f/pages/2020_annual_report.pdf,atr,nodes,38
Northfield,2013,https://www.northfieldma.gov/DocumentCenter/View/398/Results-From-May-7-2013-Annual-Election-PDF,result,catalog,1
Northbridge,2017,https://www.northbridgemass.org/DocumentCenter/View/2772,result,catalog,1
Northbridge,2017,https://www.northbridgemass.org/DocumentCenter/View/3248,result,catalog,1
Northbridge,2018,https://www.northbridgemass.org/DocumentCenter/View/2719,result,catalog,1
Northbridge,2018,https://www.northbridgemass.org/DocumentCenter/View/3256,result,catalog,1
Northbridge,2020,https://www.northbridgemass.org/DocumentCenter/View/2077,result,catalog,1
Carlisle,2008,https://www.carlislema.gov/DocumentCenter/View/1266,result,catalog,2
Carlisle,2013,https://www.carlislema.gov/DocumentCenter/View/1229,result,catalog,1
Carlisle,2014,https://www.carlislema.gov/DocumentCenter/View/1232,result,catalog,1
Carlisle,2016,https://www.carlislema.gov/DocumentCenter/View/1236,result,catalog,1
Carlisle,2020,https://www.carlislema.gov/DocumentCenter/View/2615,result,catalog,1
Millville,2013,https://www.millvillema.org/sites/g/files/vyhlif906/f/uploads/2013-town-report.pdf,atr,nodes,201
Millville,2014,https://www.millvillema.org/sites/g/files/vyhlif906/f/uploads/2014-annual-report.pdf,atr,nodes,217
Millville,2015,https://www.millvillema.org/sites/g/files/vyhlif906/f/uploads/2015-town-report.pdf,atr,nodes,189
Millville,2019,https://www.millvillema.org/sites/g/files/vyhlif906/f/news/2019_annual_town_report_part_1_of_2.pdf,atr,nodes,64
Millville,2019,https://www.millvillema.org/sites/g/files/vyhlif906/f/news/2019_annual_town_report_part_1_of_2_0.pdf,atr,nodes,64
Millville,2019,https://www.millvillema.org/sites/g/files/vyhlif906/f/news/2019_annual_town_report_part_2_of_2.pdf,atr,nodes,90
Millville,2019,https://www.millvillema.org/sites/g/files/vyhlif906/f/news/2019_annual_town_report_part_2_of_2_0.pdf,atr,nodes,90
Millville,2019,https://www.millvillema.org/sites/g/files/vyhlif906/f/pages/2019_annual_town_report_part_1_of_2.pdf,atr,nodes,64
Millville,2019,https://www.millvillema.org/sites/g/files/vyhlif906/f/pages/2019_annual_town_report_part_2_of_2.pdf,atr,nodes,90
Millville,2020,https://www.millvillema.org/sites/g/files/vyhlif906/f/uploads/2020_annual_town_report_1.pdf,atr,nodes,86
West Boylston,2020,https://www.westboylston-ma.gov/sites/g/files/vyhlif1421/f/pages/west_boylston_ma_-_year_3_ms4_annual_report_-_2020-2021.pdf,atr,nodes,16
South Hadley,2011,https://www.southhadley.org/DocumentCenter/View/93/Election-Results-2011-PDF,result,catalog,2
South Hadley,2018,https://www.southhadley.org/DocumentCenter/View/3266/Election-Results-April-10-2018?bidId=,result,catalog,5
Essex,2011,https://essexma.org/ImageRepository/Document?documentID=238,result,catalog,3
Essex,2012,https://essexma.org/ImageRepository/Document?documentID=237,result,catalog,3
Essex,2012,https://www.essexma.org/DocumentCenter/View/924,result,catalog,1
Essex,2013,https://essexma.org/ImageRepository/Document?documentID=236,result,catalog,3
Essex,2013,https://www.essexma.org/DocumentCenter/View/918,result,catalog,1
Essex,2014,https://essexma.org/ImageRepository/Document?documentID=233,result,catalog,2
Essex,2014,https://www.essexma.org/DocumentCenter/View/909,result,catalog,1
Essex,2015,https://essexma.org/ImageRepository/Document?documentID=231,result,catalog,2
Essex,2015,https://www.essexma.org/DocumentCenter/View/905,result,catalog,1
Essex,2016,https://essexma.org/ImageRepository/Document?documentID=227,result,catalog,2
Essex,2016,https://www.essexma.org/DocumentCenter/View/899,result,catalog,1
Essex,2017,https://essexma.org/ImageRepository/Document?documentID=224,result,catalog,2
Essex,2017,https://www.essexma.org/DocumentCenter/View/884,result,catalog,1
Essex,2018,https://essexma.org/ImageRepository/Document?documentID=217,result,catalog,2
Essex,2018,https://www.essexma.org/DocumentCenter/View/879,result,catalog,1
Essex,2018,https://www.essexma.org/DocumentCenter/View/880,result,catalog,3
Essex,2019,https://www.essexma.org/DocumentCenter/View/856,result,catalog,1
Essex,2020,https://www.essexma.org/DocumentCenter/View/843,result,catalog,1
Essex,2020,https://www.essexma.org/DocumentCenter/View/844,result,catalog,4
Essex,2020,https://www.essexma.org/DocumentCenter/View/845,result,catalog,1
Blackstone,2015,https://townofblackstone.org/DocumentCenter/View/318/Results-of-Annual-Town-Election-April-6-2015-PDF,result,catalog,2
Blackstone,2016,https://townofblackstone.org/DocumentCenter/View/327/Results-of-April-4-2016-Annual-Town-Election-PDF,result,catalog,3
Blackstone,2016,https://www.townofblackstone.org/DocumentCenter/View/180,result,catalog,3
Blackstone,2020,https://townofblackstone.org/DocumentCenter/View/540/Annual-Town-Election-June-15-2020-Certified-Results-PDF,result,catalog,3
Shutesbury,2012,http://www.shutesbury.org/sites/default/files/offices_committees/town_clerk/results/120125%20Recount%20of%20the%20January%2010%2C%202012%20Special%20Debt%20Excluded%20Override%20Election%20Referendum.pdf,result,catalog,1
Shutesbury,2016,https://www.shutesbury.org/sites/default/files/files-and-images/Annual%20Town%20Reports/AnnualTownReport_FY2016_rev.pdf,atr,nodes,124
Shutesbury,2017,https://www.shutesbury.org/sites/default/files/files-and-images/Annual%20Town%20Reports/AnnualTownReport_FY2017_rev.pdf,atr,nodes,127
Shutesbury,2018,https://www.shutesbury.org/sites/default/files/files-and-images/Annual%20Town%20Reports/AnnualTownReport_FY2018.pdf,atr,nodes,139
Mattapoisett,2009,https://mattapoisett.gov/DocumentCenter/View/421/2009-Annual-Town-Election-Results-PDF,result,catalog,1
Mattapoisett,2009,https://www.mattapoisett.gov/DocumentCenter/View/421,result,catalog,1
Mattapoisett,2009,https://www.mattapoisett.gov/DocumentCenter/View/421/2009-Annual-Town-Election-Results-PDF,result,catalog,1
Mattapoisett,2013,https://mattapoisett.gov/DocumentCenter/View/565/2013-Annual-Town-Election-Results-PDF,result,catalog,1
Mattapoisett,2013,https://www.mattapoisett.gov/DocumentCenter/View/565,result,catalog,1
Mattapoisett,2013,https://www.mattapoisett.gov/DocumentCenter/View/565/2013-Annual-Town-Election-Results-PDF,result,catalog,1
New Ashford,2015,https://www.newashford-ma.us/wp-content/uploads/2015/01/TownReport-May2013.pdf,atr,nodes,38
New Ashford,2017,https://www.newashford-ma.us/wp-content/uploads/2017/05/Elections2017-Results.pdf,result,catalog,1
New Ashford,2018,http://newashford-ma.us/wp-content/uploads/2018/05/2018NewAshfordTownElectionsResults.pdf,result,catalog,1
New Ashford,2018,https://www.newashford-ma.us/wp-content/uploads/2018/05/2018NewAshfordTownElectionsResults.pdf,result,catalog,1
New Ashford,2018,https://www.newashford-ma.us/wp-content/uploads/2018/05/TownReport2018Final.pdf,atr,nodes,38
New Ashford,2019,https://www.newashford-ma.us/wp-content/uploads/2019/05/ElectionResultMay2019-2.pdf,result,catalog,1
New Ashford,2020,https://www.newashford-ma.us/wp-content/uploads/2020/04/AnnualTownReport2019.pdf,atr,nodes,40
Charlemont,2017,https://www.charlemont-ma.us/files/CharlemontTownReportForYearEnding2017.pdf,atr,nodes,104
Charlemont,2018,https://www.charlemont-ma.us/files/CharlemontTownReportForYearEnding2018.pdf,atr,nodes,114
Charlemont,2020,https://www.charlemont-ma.us/files/CharlemontTownReportForYearEnding2020.pdf,atr,nodes,104
Revere,2011,https://files.aptuitivcdn.com/GB7r14nbKy-1182/files/electionresults/pdf/2011-11-30.pdf,result,catalog,1
Revere,2012,https://files.aptuitivcdn.com/K9gxWNkmZ2-1856/docs/2012_official_election_results_summary_and_by_precinct.pdf,result,catalog,16
Revere,2013,https://files.aptuitivcdn.com/GB7r14nbKy-1182/files/electionresults/pdf/2013-10-15.pdf,result,catalog,2
Revere,2013,https://files.aptuitivcdn.com/K9gxWNkmZ2-1856/docs/2013_official_election_results_summary_and_by_precinct.pdf,result,catalog,16
Revere,2014,https://files.aptuitivcdn.com/K9gxWNkmZ2-1856/docs/2014_official_election_results_summary_and_by_precinct.pdf,result,catalog,15
Revere,2015,https://files.aptuitivcdn.com/GB7r14nbKy-1182/files/electionresults/pdf/2015-05-19.pdf,result,catalog,5
Revere,2015,https://files.aptuitivcdn.com/GB7r14nbKy-1182/files/electionresults/pdf/2015-12-29.pdf,result,catalog,1
Revere,2015,https://files.aptuitivcdn.com/K9gxWNkmZ2-1856/docs/2015_official_election_results_summary_and_by_precinct.pdf,result,catalog,15
Pelham,2018,https://pelhamma.gov/files/2018_Annual_Town_Election_Results.pdf,result,catalog,1
Pelham,2020,https://pelhamma.gov/files/2020_Annual_Town_Election_Results.pdf,result,catalog,3
Swansea,2012,https://cms8.revize.com/revize/booneil/Departments/health/annual%20reports/2012%20Annual%20Report.pdf,atr,nodes,4
Swansea,2012,https://cms8.revize.com/revize/camdenme/Town%20Reports/2012_TOWN_REPORT(1).pdf,atr,nodes,97
Swansea,2013,https://cms8.revize.com/revize/booneil/Departments/health/annual%20reports/2013%20Annual%20Report%20-%20Email%20&%20Website%20version.pdf,atr,nodes,4
Swansea,2015,https://cms8.revize.com/revize/booneil/Departments/health/annual%20reports/2015%20Annual%20Report%20-%20Website%20&%20Email%20version.pdf,atr,nodes,4
Swansea,2016,https://cms8.revize.com/revize/booneil/Departments/health/annual%20reports/2014%20Annual%20Report%20-%20Updated%2007-13-2016%20-%20Website%20&%20Email%20Version.pdf,atr,nodes,4
Swansea,2017,https://cms8.revize.com/revize/carlislepa/water%20resources/Stormwater%20Management/Annual%20Reports/(2017)%20Annual%20Report%20Form%20(WEBSITE%20POSTING).pdf,atr,nodes,22
Swansea,2018,https://cms8.revize.com/revize/carlislepa/water%20resources/Stormwater%20Management/Annual%20Reports/2018%20MS4%20Annual%20Report%20Form%20(WEBSITE%20POSTING).pdf,atr,nodes,16
Swansea,2020,https://cms8.revize.com/revize/avon/2020%20Tax%20Collector's%20Annual%20Report.pdf,atr,nodes,2
Swansea,2020,"https://cms8.revize.com/revize/chartertownshipofbrownstown/document_center/Clerk/Election%20Information/Unofficial%20Election%20Results%20-%20March%2010,%202020.pdf",result,catalog,2
Dunstable,2019,https://www.dunstable-ma.gov/sites/g/files/vyhlif4361/f/uploads/ms4_annual_report_2019.pdf,atr,nodes,14
Dunstable,2020,https://www.dunstable-ma.gov/sites/g/files/vyhlif4361/f/uploads/ms4_annual_report_2020.pdf,atr,nodes,15
Seekonk,2018,https://www.seekonk-ma.gov/DocumentCenter/View/428/Election-Results-November-6-2018-Official-PDF,result,catalog,4
Seekonk,2020,https://www.seekonk-ma.gov/DocumentCenter/View/429/Election-Results-November-3-2020-Official-PDF,result,catalog,1
Granville,2015,https://townofgranville.net/DocumentCenter/View/1031/2015-Municipal-Election-Results,result,catalog,1
Granville,2016,https://townofgranville.net/DocumentCenter/View/1039/2016-Municipal-Election-Results,result,catalog,1
Granville,2017,https://townofgranville.net/DocumentCenter/View/1021/2017-Municipal-Election-Results,result,catalog,1
Granville,2018,https://townofgranville.net/DocumentCenter/View/1032/2018-Municipal-Election-Results,result,catalog,25
Granville,2019,https://townofgranville.net/DocumentCenter/View/1034/2019-Municipal-Election-Results,result,catalog,1
Granville,2020,https://townofgranville.net/DocumentCenter/View/1024/2020-Municipal-Election-Results,result,catalog,1
Granville,2020,https://townofgranville.net/DocumentCenter/View/1025/2020-Special-State-Senate-Election-Results,result,catalog,1
East Longmeadow,2013,https://eastlongmeadowma.gov/DocumentCenter/View/3504,result,catalog,1
East Longmeadow,2020,https://eastlongmeadowma.gov/DocumentCenter/View/10235/Annual-Town-Election-6-20-2020-Unofficial-Results,result,catalog,1
East Longmeadow,2020,https://www.eastlongmeadowma.gov/DocumentCenter/View/10220,result,catalog,1
Billerica,2019,https://ma-billerica.civicplus.com/DocumentCenter/View/9512,result,catalog,6
Cohasset,2020,https://www.cohassetma.gov/DocumentCenter/View/3094,result,catalog,1
Goshen,2019,https://storage.googleapis.com/proudcity/goshenma/uploads/2019/09/ATE-5.4.2019-Results.pdf,result,catalog,2
Goshen,2020,https://storage.googleapis.com/proudcity/goshenma/uploads/2020/08/ATE-8.1.2020-Results.pdf,result,catalog,2
Holyoke,2015,https://storage.googleapis.com/5paisa-prod-storage/files/investor_relations/2021-05/postal-ballot-result-as-per-sebi-%28lodr%29-regulation-2015.pdf,result,catalog,16
Holyoke,2019,https://storage.googleapis.com/5paisa-prod-storage/files/investor_relations/2021-02/5paisa-p2p-limited-annual-report-2019-20.pdf,atr,nodes,30
Holyoke,2019,https://storage.googleapis.com/5paisa-prod-storage/files/investor_relations/2021-05/5paisa-insurance-brokers-limited-annual-report-2019-20.pdf,atr,nodes,17
Medway,2019,https://storage.googleapis.com/juniper-media-library/117/2024/09/2019_annual_report.pdf,atr,nodes,1
Medway,2020,https://storage.googleapis.com/juniper-media-library/117/2024/10/2020_annual_town_report_cover.pdf,atr,nodes,1
West Brookfield,2017,https://storage.googleapis.com/juniper-media-library/43/2023/10/2017%20Annual%20Town%20Report.pdf,atr,nodes,106
Wales,2002,https://townofwales.net/DocumentCenter/View/3518/05-28-2002-Election-Results,result,catalog,1
Wales,2003,https://townofwales.net/DocumentCenter/View/3517/05-27-2003-Election-Results,result,catalog,1
Wales,2004,https://townofwales.net/DocumentCenter/View/3519/05-25-2004-Election-Results,result,catalog,1
Wales,2005,https://townofwales.net/DocumentCenter/View/3522/05-31-2005-Election-Results,result,catalog,1
Wales,2006,https://townofwales.net/DocumentCenter/View/3521/05-30-2006-Election-Results,result,catalog,1
Wales,2007,https://townofwales.net/DocumentCenter/View/3520/05-29-2007-Election-Results,result,catalog,1
Wales,2008,https://townofwales.net/DocumentCenter/View/3525/05-27-2008-Election-Results,result,catalog,1
Wales,2009,https://townofwales.net/DocumentCenter/View/3524/05-26-2009-Election-Results,result,catalog,1
Wales,2010,https://townofwales.net/DocumentCenter/View/3523/05-25-2010-Election-Results,result,catalog,1
Wales,2011,https://townofwales.net/DocumentCenter/View/3526/05-31-2011-Election-Results,result,catalog,1
Wales,2012,https://townofwales.net/DocumentCenter/View/3529/05-29-2012-Election-Results,result,catalog,1
Wales,2013,https://townofwales.net/DocumentCenter/View/3531/06-25-2013-Election-Results,result,catalog,1
Wales,2014,https://townofwales.net/DocumentCenter/View/230/2014-Caucus-Results,result,catalog,1
Wales,2014,https://townofwales.net/DocumentCenter/View/3528/05-27-2014-Election-Results,result,catalog,1
Wales,2015,https://townofwales.net/DocumentCenter/View/3527/05-26-2015-Election-Results,result,catalog,1
Wales,2016,https://townofwales.net/DocumentCenter/View/3530/05-31-2016-Election-Results,result,catalog,1
Wales,2017,https://townofwales.net/DocumentCenter/View/3534/05-24-2017-Election-Results,result,catalog,1
Wales,2018,https://townofwales.net/DocumentCenter/View/3533/05-23-2018-Election-Results,result,catalog,1
Wales,2019,https://townofwales.net/DocumentCenter/View/3532/05-22-2019-Election-Results,result,catalog,1
Wales,2019,https://townofwales.net/DocumentCenter/View/3538/11-20-2019-Election-Results,result,catalog,1
Wales,2020,https://townofwales.net/DocumentCenter/View/3537/05-27-2020-Election-Results,result,catalog,1
Weston,2020,https://www.westonma.gov/DocumentCenter/View/30456,result,catalog,5
Fall River,2009,https://cms2.revize.com/revize/brookfield/Document%20Center/Department/Police/Annual%20Reports/2009Report.pdf,atr,nodes,16
Fall River,2009,https://cms2.revize.com/revize/brookfield/Document%20Center/Department/Police/Annual%20Reports/2009Report.pdf?t=202306151155210&t=202306151155210,atr,nodes,16
Fall River,2011,https://cms2.revize.com/revize/brookfield/Document%20Center/Department/Police/Annual%20Reports/2011Report.pdf,atr,nodes,19
Fall River,2012,https://cms2.revize.com/revize/brookfield/Document%20Center/Department/Police/Annual%20Reports/2012Report.pdf,atr,nodes,15
Fall River,2012,https://cms2.revize.com/revize/brookfield/Document%20Center/Department/Police/Annual%20Reports/2012Report.pdf?t=202306151155210&t=202306151155210,atr,nodes,15
Fall River,2013,https://cms2.revize.com/revize/akronoh/Documents/Departments/Finance/Reports/Comprehensive%20Financial%20Annual%20Report/2013_coa_cafr.pdf,atr,nodes,221
Fall River,2016,https://cms2.revize.com/revize/berwickmaine/document_center/City%20Clerk/elections/4.6-14-2016_Town_Municipal_Election_results.pdf,result,catalog,2
Fall River,2016,https://cms2.revize.com/revize/berwickmaine/document_center/City%20Clerk/elections/4.6-14-2016_Town_Municipal_Election_results.pdf?t=202412261009190&t=202412261009190,result,catalog,2
Fall River,2016,https://cms2.revize.com/revize/berwickmaine/document_center/City%20Clerk/elections/7.RESULTS_TOWN_REFERENDUM_ELECTION_November_8_2016.pdf,result,catalog,1
