municipality,year,url,kind,pool,item_uuid
Groveland,2011,https://archives.lib.state.ma.us/server/api/core/bitstreams/a4b8a9c2-83a0-4707-b2a7-7441700b3af2/content,atr_dspace,dspace,1d2423b2-23c2-40fd-8bd3-1bf0575fec65
Groveland,2008,https://archives.lib.state.ma.us/server/api/core/bitstreams/e8ae70ea-56bd-4575-b326-b2731e1c896a/content,atr_dspace,dspace,46928faf-0f1c-477b-829f-9150577477a0
Groveland,2012,https://archives.lib.state.ma.us/server/api/core/bitstreams/82dd765b-6a8a-47bd-9c9d-f359c272479c/content,atr_dspace,dspace,483e02ea-d29c-4bfc-826f-1b87d07725ef
Groveland,2009,https://archives.lib.state.ma.us/server/api/core/bitstreams/99dfb62f-4606-4ad4-b244-2303deb4180c/content,atr_dspace,dspace,b4be9f0a-f248-4962-86f5-e368e7067db3
Groveland,2013,https://archives.lib.state.ma.us/server/api/core/bitstreams/60710305-e7db-40b0-af45-9b65ed41b2d9/content,atr_dspace,dspace,bf0cb6a5-d3f1-487e-8dd7-e8c347c66376
Groveland,2013,https://archives.lib.state.ma.us/server/api/core/bitstreams/97f75cfe-33f8-42ba-8c68-0a1a33b51316/content,atr_dspace,dspace,9f57a844-61e2-458c-ba2a-ec8082d8a6e9
Hamilton,2014,https://archives.lib.state.ma.us/server/api/core/bitstreams/4233ac72-21e7-4384-9d9f-09ac541af040/content,atr_dspace,dspace,51d49e15-120d-4041-b32e-30cf837a298b
Hampden,2009,https://archives.lib.state.ma.us/server/api/core/bitstreams/80df464f-2751-4569-a3ce-8226fbf66c09/content,atr_dspace,dspace,1082a05c-9f7f-4e6f-a2bd-a8fb9f59d1dc
Hampden,2013,https://archives.lib.state.ma.us/server/api/core/bitstreams/031dfd69-de3c-46bc-b59d-b97ead77f3e8/content,atr_dspace,dspace,4028a00c-bc2c-4860-bf27-9394b73761f6
Hampden,2012,https://archives.lib.state.ma.us/server/api/core/bitstreams/3df03006-f010-41cb-8159-fee8b8c8b062/content,atr_dspace,dspace,4a0eaa5e-b075-4fa2-832b-a7bcc7567b39
Hampden,2016,https://archives.lib.state.ma.us/server/api/core/bitstreams/42b76caf-a044-458a-adda-1e14fd57dfd8/content,atr_dspace,dspace,656ea21e-3830-42f2-a02d-fb79acd36ceb
Hampden,1999,https://archives.lib.state.ma.us/server/api/core/bitstreams/14a34993-71c4-484b-8e01-3493490af13b/content,atr_dspace,dspace,c4fecca2-85cb-4798-a8a5-977174296d90
Hampden,2014,https://archives.lib.state.ma.us/server/api/core/bitstreams/b5e3eca4-20f7-4eee-a448-2c2deeb9a234/content,atr_dspace,dspace,ccbf8038-baeb-4eb3-95d9-98f2da09dbe0
Hampden,2015,https://archives.lib.state.ma.us/server/api/core/bitstreams/74e08b6c-c91b-4b59-9f9d-06ccfaa217f9/content,atr_dspace,dspace,961ffc18-3eef-4c10-bd44-353a2907eef4
Hampden,2017,https://archives.lib.state.ma.us/server/api/core/bitstreams/2b985b72-055c-44d5-99e5-4e45206b16d3/content,atr_dspace,dspace,9ad11395-982a-4ab0-be2f-24debb03a3c7
Hampden,2002,https://archives.lib.state.ma.us/server/api/core/bitstreams/95b8d109-8e80-420b-9f5c-85bd387f8b99/content,atr_dspace,dspace,ea16410f-d4c9-4dc2-aa9a-87f7da608825
Hampden,2000,https://archives.lib.state.ma.us/server/api/core/bitstreams/b0fcf0dd-0159-4cf3-b33d-c1e5d3c491fd/content,atr_dspace,dspace,e3588129-5946-4679-8b97-f2203117eb12
Harvard,2008,https://archives.lib.state.ma.us/server/api/core/bitstreams/8d6aee59-2a24-46ff-974f-f9a1562ca25f/content,atr_dspace,dspace,420999d7-0d17-4ece-a8a1-0f8aec9d7dfe
Harvard,2009,https://archives.lib.state.ma.us/server/api/core/bitstreams/b66e2ec6-90a8-47ac-9b49-8a3b51f9fc34/content,atr_dspace,dspace,ee90fd9a-e13b-48c7-a54f-dee01a002b4a
Holbrook,2018,https://archives.lib.state.ma.us/server/api/core/bitstreams/985c7d4f-d652-4059-8335-2411de2a478f/content,atr_dspace,dspace,52d2a6a8-c694-457f-9f6a-25483dd53118
Holbrook,2019,https://archives.lib.state.ma.us/server/api/core/bitstreams/dcc75459-510b-4730-936a-77296147f74d/content,atr_dspace,dspace,60565df5-51b5-48e2-a188-94d1941f8045
Holbrook,2017,https://archives.lib.state.ma.us/server/api/core/bitstreams/8bbe318f-6629-4632-a590-fcbf1ffe343e/content,atr_dspace,dspace,c8affc73-22b8-486d-b2a4-d3fe0287e956
Holland,2019,https://archives.lib.state.ma.us/server/api/core/bitstreams/6af5df39-ff64-4553-adb5-8a57dad40c6a/content,atr_dspace,dspace,11731d87-2082-42fc-aaf2-f46c38531aa2
Holland,2018,https://archives.lib.state.ma.us/server/api/core/bitstreams/bfb170f9-076a-4814-9fc7-6e7acb775fe8/content,atr_dspace,dspace,16b305f8-ae91-4f4e-a621-efc5377651df
Holliston,2012,https://archives.lib.state.ma.us/server/api/core/bitstreams/2163e6ab-7360-403d-8174-3b70cd5af0e8/content,atr_dspace,dspace,61c3cf1b-b3de-46fb-81a5-f107b1bd3a81
Hopedale,2016,https://archives.lib.state.ma.us/server/api/core/bitstreams/c21faed4-89fb-4b7c-82da-29736ed05899/content,atr_dspace,dspace,359e33d6-f1c2-4657-b96f-233f45c1b143
Hopedale,2015,https://archives.lib.state.ma.us/server/api/core/bitstreams/a9be330d-1e52-45e5-bda2-9300463eb873/content,atr_dspace,dspace,54537a52-08a2-4bfb-b82c-efd2db525355
Hopedale,2017,https://archives.lib.state.ma.us/server/api/core/bitstreams/8756937c-c280-4bf2-9df1-df23c7eef1c6/content,atr_dspace,dspace,6710ae89-ad4c-4a37-8738-03ca8476196e
Hull,2012,https://archives.lib.state.ma.us/server/api/core/bitstreams/da9706dd-3c7c-47c2-9fef-f63c9aaf6ba7/content,atr_dspace,dspace,117bf255-6abc-43cb-a74a-29957f27186b
Hull,2008,https://archives.lib.state.ma.us/server/api/core/bitstreams/539988fb-b1ac-4d76-be52-e3efa4793bf0/content,atr_dspace,dspace,09fafddf-eb6e-4ba0-9374-2bcb589ce291
Hull,2010,https://archives.lib.state.ma.us/server/api/core/bitstreams/e63a46f7-5fd2-4ff8-9e4b-87556643ef03/content,atr_dspace,dspace,2245f40e-f96e-4dad-8090-bec1adc63c93
Hull,2014,https://archives.lib.state.ma.us/server/api/core/bitstreams/6e28cee7-a685-4668-88d2-b093fae5d07c/content,atr_dspace,dspace,51e8c679-543a-420b-afff-d69831572062
Hull,2009,https://archives.lib.state.ma.us/server/api/core/bitstreams/0beaa8db-18a1-4a3d-9a80-15701269bbb1/content,atr_dspace,dspace,adfcdb6c-65cb-470c-8d36-f12e36d92ebc
