municipality,year,url,alt_url
NorfolkRes,2026,https://web.archive.org/cdx/search/cdx?url=cms5.revize.com&matchType=domain&output=json&limit=600&collapse=urlkey&filter=statuscode:200&filter=original:.*([Rr]esult|BALLOT|[Bb]allot|ATE).*,https://web.archive.org/cdx/search/cdx?url=norfolk.ma.us&matchType=domain&output=json&limit=600&collapse=urlkey&filter=statuscode:200&filter=original:.*([Rr]esult|BALLOT|[Bb]allot|ATE).*
NorthBrookfieldElect,2026,https://web.archive.org/cdx/search/cdx?url=northbrookfield.net&matchType=domain&output=json&limit=600&collapse=urlkey&filter=statuscode:200&filter=original:.*[Ee][Ll][Ee][Cc][Tt].*,
NorthBrookfieldRes,2026,https://web.archive.org/cdx/search/cdx?url=northbrookfield.net&matchType=domain&output=json&limit=600&collapse=urlkey&filter=statuscode:200&filter=original:.*([Rr]esult|BALLOT|[Bb]allot|ATE).*,
OakhamElect,2023,https://web.archive.org/cdx/search/cdx?url=oakham-ma.gov&matchType=domain&output=json&limit=600&collapse=urlkey&filter=statuscode:200&filter=original:.*[Ee][Ll][Ee][Cc][Tt].*,
OakhamRes,2023,https://web.archive.org/cdx/search/cdx?url=oakham-ma.gov&matchType=domain&output=json&limit=600&collapse=urlkey&filter=statuscode:200&filter=original:.*([Rr]esult|BALLOT|[Bb]allot|ATE).*,
RichmondElect,2021,https://web.archive.org/cdx/search/cdx?url=richmondma.org&matchType=domain&output=json&limit=600&collapse=urlkey&filter=statuscode:200&filter=original:.*[Ee][Ll][Ee][Cc][Tt].*,
RichmondRes,2021,https://web.archive.org/cdx/search/cdx?url=richmondma.org&matchType=domain&output=json&limit=600&collapse=urlkey&filter=statuscode:200&filter=original:.*([Rr]esult|BALLOT|[Bb]allot|ATE).*,
RussellElect,2023,https://web.archive.org/cdx/search/cdx?url=russell-ma.gov&matchType=domain&output=json&limit=600&collapse=urlkey&filter=statuscode:200&filter=original:.*[Ee][Ll][Ee][Cc][Tt].*,https://web.archive.org/cdx/search/cdx?url=townofrussell.us&matchType=domain&output=json&limit=600&collapse=urlkey&filter=statuscode:200&filter=original:.*[Ee][Ll][Ee][Cc][Tt].*
RussellRes,2023,https://web.archive.org/cdx/search/cdx?url=russell-ma.gov&matchType=domain&output=json&limit=600&collapse=urlkey&filter=statuscode:200&filter=original:.*([Rr]esult|BALLOT|[Bb]allot|ATE).*,https://web.archive.org/cdx/search/cdx?url=townofrussell.us&matchType=domain&output=json&limit=600&collapse=urlkey&filter=statuscode:200&filter=original:.*([Rr]esult|BALLOT|[Bb]allot|ATE).*
SavoyElect,2021,https://web.archive.org/cdx/search/cdx?url=townofsavoy.com&matchType=domain&output=json&limit=600&collapse=urlkey&filter=statuscode:200&filter=original:.*[Ee][Ll][Ee][Cc][Tt].*,https://web.archive.org/cdx/search/cdx?url=savoy-ma.gov&matchType=domain&output=json&limit=600&collapse=urlkey&filter=statuscode:200&filter=original:.*[Ee][Ll][Ee][Cc][Tt].*
SavoyRes,2021,https://web.archive.org/cdx/search/cdx?url=townofsavoy.com&matchType=domain&output=json&limit=600&collapse=urlkey&filter=statuscode:200&filter=original:.*([Rr]esult|BALLOT|[Bb]allot|ATE).*,https://web.archive.org/cdx/search/cdx?url=savoy-ma.gov&matchType=domain&output=json&limit=600&collapse=urlkey&filter=statuscode:200&filter=original:.*([Rr]esult|BALLOT|[Bb]allot|ATE).*
SheffieldElect,2023,https://web.archive.org/cdx/search/cdx?url=sheffieldma.gov&matchType=domain&output=json&limit=600&collapse=urlkey&filter=statuscode:200&filter=original:.*[Ee][Ll][Ee][Cc][Tt].*,
SheffieldRes,2023,https://web.archive.org/cdx/search/cdx?url=sheffieldma.gov&matchType=domain&output=json&limit=600&collapse=urlkey&filter=statuscode:200&filter=original:.*([Rr]esult|BALLOT|[Bb]allot|ATE).*,
SouthbridgeElect,2024,https://web.archive.org/cdx/search/cdx?url=ci.southbridge.ma.us&matchType=domain&output=json&limit=600&collapse=urlkey&filter=statuscode:200&filter=original:.*[Ee][Ll][Ee][Cc][Tt].*,https://web.archive.org/cdx/search/cdx?url=facebook.com&matchType=domain&output=json&limit=600&collapse=urlkey&filter=statuscode:200&filter=original:.*[Ee][Ll][Ee][Cc][Tt].*
SouthbridgeRes,2024,https://web.archive.org/cdx/search/cdx?url=ci.southbridge.ma.us&matchType=domain&output=json&limit=600&collapse=urlkey&filter=statuscode:200&filter=original:.*([Rr]esult|BALLOT|[Bb]allot|ATE).*,https://web.archive.org/cdx/search/cdx?url=facebook.com&matchType=domain&output=json&limit=600&collapse=urlkey&filter=statuscode:200&filter=original:.*([Rr]esult|BALLOT|[Bb]allot|ATE).*
StockbridgeElect,2026,https://web.archive.org/cdx/search/cdx?url=stockbridge-ma.gov&matchType=domain&output=json&limit=600&collapse=urlkey&filter=statuscode:200&filter=original:.*[Ee][Ll][Ee][Cc][Tt].*,
StockbridgeRes,2026,https://web.archive.org/cdx/search/cdx?url=stockbridge-ma.gov&matchType=domain&output=json&limit=600&collapse=urlkey&filter=statuscode:200&filter=original:.*([Rr]esult|BALLOT|[Bb]allot|ATE).*,
SuttonElect,2026,https://web.archive.org/cdx/search/cdx?url=suttonma.civiccms.acsitefactory.com&matchType=domain&output=json&limit=600&collapse=urlkey&filter=statuscode:200&filter=original:.*[Ee][Ll][Ee][Cc][Tt].*,https://web.archive.org/cdx/search/cdx?url=suttonma.org&matchType=domain&output=json&limit=600&collapse=urlkey&filter=statuscode:200&filter=original:.*[Ee][Ll][Ee][Cc][Tt].*
SuttonRes,2026,https://web.archive.org/cdx/search/cdx?url=suttonma.civiccms.acsitefactory.com&matchType=domain&output=json&limit=600&collapse=urlkey&filter=statuscode:200&filter=original:.*([Rr]esult|BALLOT|[Bb]allot|ATE).*,https://web.archive.org/cdx/search/cdx?url=suttonma.org&matchType=domain&output=json&limit=600&collapse=urlkey&filter=statuscode:200&filter=original:.*([Rr]esult|BALLOT|[Bb]allot|ATE).*
TollandElect,2021,https://web.archive.org/cdx/search/cdx?url=tollandma.civiccms.acsitefactory.com&matchType=domain&output=json&limit=600&collapse=urlkey&filter=statuscode:200&filter=original:.*[Ee][Ll][Ee][Cc][Tt].*,https://web.archive.org/cdx/search/cdx?url=tolland-ma.gov&matchType=domain&output=json&limit=600&collapse=urlkey&filter=statuscode:200&filter=original:.*[Ee][Ll][Ee][Cc][Tt].*
TollandRes,2021,https://web.archive.org/cdx/search/cdx?url=tollandma.civiccms.acsitefactory.com&matchType=domain&output=json&limit=600&collapse=urlkey&filter=statuscode:200&filter=original:.*([Rr]esult|BALLOT|[Bb]allot|ATE).*,https://web.archive.org/cdx/search/cdx?url=tolland-ma.gov&matchType=domain&output=json&limit=600&collapse=urlkey&filter=statuscode:200&filter=original:.*([Rr]esult|BALLOT|[Bb]allot|ATE).*
WareElect,2026,https://web.archive.org/cdx/search/cdx?url=cms1files.revize.com&matchType=domain&output=json&limit=600&collapse=urlkey&filter=statuscode:200&filter=original:.*[Ee][Ll][Ee][Cc][Tt].*,https://web.archive.org/cdx/search/cdx?url=townofware.com&matchType=domain&output=json&limit=600&collapse=urlkey&filter=statuscode:200&filter=original:.*[Ee][Ll][Ee][Cc][Tt].*
WareRes,2026,https://web.archive.org/cdx/search/cdx?url=cms1files.revize.com&matchType=domain&output=json&limit=600&collapse=urlkey&filter=statuscode:200&filter=original:.*([Rr]esult|BALLOT|[Bb]allot|ATE).*,https://web.archive.org/cdx/search/cdx?url=townofware.com&matchType=domain&output=json&limit=600&collapse=urlkey&filter=statuscode:200&filter=original:.*([Rr]esult|BALLOT|[Bb]allot|ATE).*
WarrenElect,2022,https://web.archive.org/cdx/search/cdx?url=warren-ma.gov&matchType=domain&output=json&limit=600&collapse=urlkey&filter=statuscode:200&filter=original:.*[Ee][Ll][Ee][Cc][Tt].*,
WarrenRes,2022,https://web.archive.org/cdx/search/cdx?url=warren-ma.gov&matchType=domain&output=json&limit=600&collapse=urlkey&filter=statuscode:200&filter=original:.*([Rr]esult|BALLOT|[Bb]allot|ATE).*,
WestBrookfieldElect,2022,https://web.archive.org/cdx/search/cdx?url=wbrookfield.com&matchType=domain&output=json&limit=600&collapse=urlkey&filter=statuscode:200&filter=original:.*[Ee][Ll][Ee][Cc][Tt].*,
WestBrookfieldRes,2022,https://web.archive.org/cdx/search/cdx?url=wbrookfield.com&matchType=domain&output=json&limit=600&collapse=urlkey&filter=statuscode:200&filter=original:.*([Rr]esult|BALLOT|[Bb]allot|ATE).*,
